id,SCE,SCE_highest_unc,SCE_trend,SCE_closest_year,SCE_farthest_year,NSM,NSM_highest_unc,NSM_trend,EPR,EPR_unc,EPR_trend
80,4.06,2,accreting,2021,2019,-4.06,2,eroding,-3.47,2.42,eroding
81,4.67,2,accreting,2021,2019,-4.67,2,eroding,-3.99,2.42,eroding
82,4.96,2,accreting,2021,2019,-4.96,2,eroding,-4.24,2.42,eroding
83,4.93,2,accreting,2021,2019,-4.93,2,eroding,-4.22,2.42,eroding
84,4.52,2,accreting,2021,2019,-4.52,2,eroding,-3.86,2.42,eroding
85,4.74,2,accreting,2021,2019,-4.74,2,eroding,-4.05,2.42,eroding
86,6.48,2,accreting,2021,2019,-6.48,2,eroding,-5.54,2.42,eroding
87,6.79,2,accreting,2021,2019,-6.79,2,eroding,-5.8,2.42,eroding
88,4.78,2,accreting,2021,2019,-4.78,2,eroding,-4.08,2.42,eroding
89,3.56,2,accreting,2021,2019,-3.56,2,eroding,-3.04,2.42,eroding
90,3.34,2,accreting,2021,2019,-3.34,2,eroding,-2.86,2.42,eroding
91,2.49,2,accreting,2021,2019,-2.49,2,eroding,-2.13,2.42,stable
92,1.06,2,stable,2021,2019,-1.06,2,stable,-0.91,2.42,stable
93,1.33,2,stable,2019,2021,1.33,2,stable,1.13,2.42,stable
94,1.5,2,stable,2019,2021,1.5,2,stable,1.28,2.42,stable
95,0.23,2,stable,2021,2019,-0.23,2,stable,-0.19,2.42,stable
96,1.49,2,stable,2021,2019,-1.49,2,stable,-1.28,2.42,stable
97,2.71,2,accreting,2021,2019,-2.71,2,eroding,-2.32,2.42,stable
98,4.22,2,accreting,2021,2019,-4.22,2,eroding,-3.6,2.42,eroding
99,5.53,2,accreting,2021,2019,-5.53,2,eroding,-4.73,2.42,eroding
100,5.9,2,accreting,2021,2019,-5.9,2,eroding,-5.04,2.42,eroding
101,6.27,2,accreting,2021,2019,-6.27,2,eroding,-5.36,2.42,eroding
102,5.97,2,accreting,2021,2019,-5.97,2,eroding,-5.1,2.42,eroding
103,5.57,2,accreting,2021,2019,-5.57,2,eroding,-4.76,2.42,eroding
104,4.47,2,accreting,2021,2019,-4.47,2,eroding,-3.82,2.42,eroding
105,3.06,2,accreting,2021,2019,-3.06,2,eroding,-2.61,2.42,eroding
106,3.34,2,accreting,2021,2019,-3.34,2,eroding,-2.86,2.42,eroding
107,3.86,2,accreting,2021,2019,-3.86,2,eroding,-3.3,2.42,eroding
108,4.47,2,accreting,2021,2019,-4.47,2,eroding,-3.82,2.42,eroding
109,5.05,2,accreting,2021,2019,-5.05,2,eroding,-4.31,2.42,eroding
110,5.51,2,accreting,2021,2019,-5.51,2,eroding,-4.71,2.42,eroding
111,5.91,2,accreting,2021,2019,-5.91,2,eroding,-5.05,2.42,eroding
112,5.25,2,accreting,2021,2019,-5.25,2,eroding,-4.48,2.42,eroding
113,4.12,2,accreting,2021,2019,-4.12,2,eroding,-3.52,2.42,eroding
114,2.13,2,accreting,2021,2019,-2.13,2,eroding,-1.82,2.42,stable
115,1.73,2,stable,2021,2019,-1.73,2,stable,-1.48,2.42,stable
116,2.36,2,accreting,2021,2019,-2.36,2,eroding,-2.02,2.42,stable
117,2.27,2,accreting,2021,2019,-2.27,2,eroding,-1.94,2.42,stable
118,2.79,2,accreting,2021,2019,-2.79,2,eroding,-2.39,2.42,stable
119,4.4,2,accreting,2021,2019,-4.4,2,eroding,-3.76,2.42,eroding
120,3.69,2,accreting,2021,2019,-3.69,2,eroding,-3.15,2.42,eroding
121,4.92,2,accreting,2021,2019,-4.92,2,eroding,-4.2,2.42,eroding
122,6.77,2,accreting,2021,2019,-6.77,2,eroding,-5.78,2.42,eroding
123,6.37,2,accreting,2021,2019,-6.37,2,eroding,-5.44,2.42,eroding
124,5.65,2,accreting,2021,2019,-5.65,2,eroding,-4.83,2.42,eroding
125,4.92,2,accreting,2021,2019,-4.92,2,eroding,-4.21,2.42,eroding
126,5.87,2,accreting,2021,2019,-5.87,2,eroding,-5.02,2.42,eroding
127,6.84,2,accreting,2021,2019,-6.84,2,eroding,-5.85,2.42,eroding
128,7.56,2,accreting,2021,2019,-7.56,2,eroding,-6.46,2.42,eroding
129,7.55,2,accreting,2021,2019,-7.55,2,eroding,-6.45,2.42,eroding
130,7.48,2,accreting,2021,2019,-7.48,2,eroding,-6.39,2.42,eroding
131,6.67,2,accreting,2021,2019,-6.67,2,eroding,-5.7,2.42,eroding
132,5.63,2,accreting,2021,2019,-5.63,2,eroding,-4.81,2.42,eroding
133,5.13,2,accreting,2021,2019,-5.13,2,eroding,-4.39,2.42,eroding
134,4.1,2,accreting,2021,2019,-4.1,2,eroding,-3.51,2.42,eroding
135,3.28,2,accreting,2021,2019,-3.28,2,eroding,-2.8,2.42,eroding
136,4.29,2,accreting,2021,2019,-4.29,2,eroding,-3.67,2.42,eroding
137,4.37,2,accreting,2021,2019,-4.37,2,eroding,-3.74,2.42,eroding
138,3.26,2,accreting,2021,2019,-3.26,2,eroding,-2.79,2.42,eroding
139,3.28,2,accreting,2021,2019,-3.28,2,eroding,-2.81,2.42,eroding
140,4.85,2,accreting,2021,2019,-4.85,2,eroding,-4.15,2.42,eroding
141,4.63,2,accreting,2021,2019,-4.63,2,eroding,-3.96,2.42,eroding
142,6.51,2,accreting,2021,2019,-6.51,2,eroding,-5.57,2.42,eroding
143,8.81,2,accreting,2021,2019,-8.81,2,eroding,-7.53,2.42,eroding
144,7.83,2,accreting,2021,2019,-7.83,2,eroding,-6.69,2.42,eroding
145,6.49,2,accreting,2021,2019,-6.49,2,eroding,-5.55,2.42,eroding
146,4.81,2,accreting,2021,2019,-4.81,2,eroding,-4.11,2.42,eroding
147,0.91,2,stable,2019,2021,0.91,2,stable,0.78,2.42,stable
148,1.62,2,stable,2019,2021,1.62,2,stable,1.38,2.42,stable
149,1.16,2,stable,2019,2021,1.16,2,stable,0.99,2.42,stable
150,2.98,2,accreting,2019,2021,2.98,2,accreting,2.54,2.42,accreting
151,4.53,2,accreting,2019,2021,4.53,2,accreting,3.87,2.42,accreting
152,4.64,2,accreting,2019,2021,4.64,2,accreting,3.96,2.42,accreting
153,3.89,2,accreting,2019,2021,3.89,2,accreting,3.32,2.42,accreting
154,2.96,2,accreting,2019,2021,2.96,2,accreting,2.53,2.42,accreting
155,2.67,2,accreting,2019,2021,2.67,2,accreting,2.28,2.42,stable
156,1.93,2,stable,2019,2021,1.93,2,stable,1.65,2.42,stable
157,2.06,2,accreting,2019,2021,2.06,2,accreting,1.76,2.42,stable
158,1.92,2,stable,2019,2021,1.92,2,stable,1.64,2.42,stable
159,0.73,2,stable,2019,2021,0.73,2,stable,0.63,2.42,stable
160,0.37,2,stable,2019,2021,0.37,2,stable,0.32,2.42,stable
