id,SCE,SCE_highest_unc,SCE_trend,SCE_closest_year,SCE_farthest_year,NSM,NSM_highest_unc,NSM_trend,EPR,EPR_unc,EPR_trend
106,4.18,2,accreting,2019,2019,-4.18,2,eroding,-8.54,5.77,eroding
107,4.09,2,accreting,2019,2019,-4.09,2,eroding,-8.34,5.77,eroding
108,4.05,2,accreting,2019,2019,-4.05,2,eroding,-8.27,5.77,eroding
109,4.25,2,accreting,2019,2019,-4.25,2,eroding,-8.68,5.77,eroding
110,2.92,2,accreting,2019,2019,-2.92,2,eroding,-5.96,5.77,eroding
111,2.29,2,accreting,2019,2019,-2.29,2,eroding,-4.68,5.77,stable
112,3.71,2,accreting,2019,2019,-3.71,2,eroding,-7.57,5.77,eroding
113,4.31,2,accreting,2019,2019,-4.31,2,eroding,-8.79,5.77,eroding
114,4.4,2,accreting,2019,2019,-4.4,2,eroding,-8.99,5.77,eroding
115,4.93,2,accreting,2019,2019,-4.93,2,eroding,-10.06,5.77,eroding
116,5.41,2,accreting,2019,2019,-5.41,2,eroding,-11.05,5.77,eroding
117,8.87,2,accreting,2019,2019,-8.87,2,eroding,-18.1,5.77,eroding
118,7.62,2,accreting,2019,2019,-7.62,2,eroding,-15.55,5.77,eroding
119,4.88,2,accreting,2019,2019,-4.88,2,eroding,-9.96,5.77,eroding
120,4.75,2,accreting,2019,2019,-4.75,2,eroding,-9.69,5.77,eroding
121,5.78,2,accreting,2019,2019,-5.78,2,eroding,-11.81,5.77,eroding
122,5.02,2,accreting,2019,2019,-5.02,2,eroding,-10.24,5.77,eroding
123,6.73,2,accreting,2019,2019,-6.73,2,eroding,-13.74,5.77,eroding
124,6.43,2,accreting,2019,2019,-6.43,2,eroding,-13.12,5.77,eroding
125,5.13,2,accreting,2019,2019,-5.13,2,eroding,-10.46,5.77,eroding
126,6.22,2,accreting,2019,2019,-6.22,2,eroding,-12.7,5.77,eroding
127,7.03,2,accreting,2019,2019,-7.03,2,eroding,-14.35,5.77,eroding
128,6.42,2,accreting,2019,2019,-6.42,2,eroding,-13.1,5.77,eroding
129,6.24,2,accreting,2019,2019,-6.24,2,eroding,-12.73,5.77,eroding
130,5.91,2,accreting,2019,2019,-5.91,2,eroding,-12.07,5.77,eroding
131,7.04,2,accreting,2019,2019,-7.04,2,eroding,-14.36,5.77,eroding
132,6.29,2,accreting,2019,2019,-6.29,2,eroding,-12.84,5.77,eroding
133,5.64,2,accreting,2019,2019,-5.64,2,eroding,-11.51,5.77,eroding
134,4.33,2,accreting,2019,2019,-4.33,2,eroding,-8.84,5.77,eroding
135,4.85,2,accreting,2019,2019,-4.85,2,eroding,-9.9,5.77,eroding
136,2.88,2,accreting,2019,2019,-2.88,2,eroding,-5.88,5.77,eroding
137,1.55,2,stable,2019,2019,-1.55,2,stable,-3.16,5.77,stable
138,0.96,2,stable,2019,2019,-0.96,2,stable,-1.97,5.77,stable
139,0.57,2,stable,2019,2019,0.57,2,stable,1.17,5.77,stable
140,0.23,2,stable,2019,2019,0.23,2,stable,0.47,5.77,stable
141,0.08,2,stable,2019,2019,0.08,2,stable,0.16,5.77,stable
142,0.88,2,stable,2019,2019,0.88,2,stable,1.79,5.77,stable
143,2.08,2,accreting,2019,2019,2.08,2,accreting,4.25,5.77,stable
144,0.17,2,stable,2019,2019,0.17,2,stable,0.34,5.77,stable
145,0.43,2,stable,2019,2019,-0.43,2,stable,-0.88,5.77,stable
146,0.33,2,stable,2019,2019,0.33,2,stable,0.68,5.77,stable
147,0.88,2,stable,2019,2019,-0.88,2,stable,-1.79,5.77,stable
148,0.94,2,stable,2019,2019,-0.94,2,stable,-1.92,5.77,stable
149,1.93,2,stable,2019,2019,-1.93,2,stable,-3.94,5.77,stable
150,3.89,2,accreting,2019,2019,-3.89,2,eroding,-7.93,5.77,eroding
151,4.26,2,accreting,2019,2019,-4.26,2,eroding,-8.69,5.77,eroding
152,1.81,2,stable,2019,2019,-1.81,2,stable,-3.7,5.77,stable
153,1.6,2,stable,2019,2019,-1.6,2,stable,-3.26,5.77,stable
154,2.97,2,accreting,2019,2019,-2.97,2,eroding,-6.05,5.77,eroding
155,3.12,2,accreting,2019,2019,-3.12,2,eroding,-6.36,5.77,eroding
156,1.59,2,stable,2019,2019,-1.59,2,stable,-3.25,5.77,stable
157,1.53,2,stable,2019,2019,-1.53,2,stable,-3.13,5.77,stable
158,2.16,2,accreting,2019,2019,-2.16,2,eroding,-4.4,5.77,stable
159,1.53,2,stable,2019,2019,-1.53,2,stable,-3.12,5.77,stable
160,0.23,2,stable,2019,2019,-0.23,2,stable,-0.48,5.77,stable
161,0.57,2,stable,2019,2019,0.57,2,stable,1.17,5.77,stable
