id,SCE,SCE_highest_unc,SCE_trend,SCE_closest_year,SCE_farthest_year,NSM,NSM_highest_unc,NSM_trend,EPR,EPR_unc,EPR_trend
103,14.17,2,accreting,2023,2024,14.17,2,accreting,13.12,2.62,accreting
104,14.62,2,accreting,2023,2024,14.62,2,accreting,13.53,2.62,accreting
105,14.83,2,accreting,2023,2024,14.83,2,accreting,13.73,2.62,accreting
106,14.32,2,accreting,2023,2024,14.32,2,accreting,13.26,2.62,accreting
107,12.78,2,accreting,2023,2024,12.78,2,accreting,11.83,2.62,accreting
108,9.79,2,accreting,2023,2024,9.79,2,accreting,9.06,2.62,accreting
109,9.99,2,accreting,2023,2024,9.99,2,accreting,9.25,2.62,accreting
110,10.6,2,accreting,2023,2024,10.6,2,accreting,9.81,2.62,accreting
111,8.47,2,accreting,2023,2024,8.47,2,accreting,7.84,2.62,accreting
112,8.88,2,accreting,2023,2024,8.88,2,accreting,8.22,2.62,accreting
113,7.5,2,accreting,2023,2024,7.5,2,accreting,6.94,2.62,accreting
114,3.53,2,accreting,2023,2024,3.53,2,accreting,3.27,2.62,accreting
115,0.32,2,stable,2024,2023,-0.32,2,stable,-0.29,2.62,stable
116,1.44,2,stable,2024,2023,-1.44,2,stable,-1.33,2.62,stable
117,1.08,2,stable,2024,2023,-1.08,2,stable,-1,2.62,stable
118,1.47,2,stable,2024,2023,-1.47,2,stable,-1.36,2.62,stable
119,0.83,2,stable,2024,2023,-0.83,2,stable,-0.77,2.62,stable
120,1.62,2,stable,2024,2023,-1.62,2,stable,-1.5,2.62,stable
121,2.25,2,accreting,2024,2023,-2.25,2,eroding,-2.09,2.62,stable
122,4.19,2,accreting,2024,2023,-4.19,2,eroding,-3.88,2.62,eroding
123,5.78,2,accreting,2024,2023,-5.78,2,eroding,-5.35,2.62,eroding
124,4.63,2,accreting,2024,2023,-4.63,2,eroding,-4.29,2.62,eroding
125,4.69,2,accreting,2024,2023,-4.69,2,eroding,-4.34,2.62,eroding
126,3.26,2,accreting,2024,2023,-3.26,2,eroding,-3.02,2.62,eroding
127,2.58,2,accreting,2024,2023,-2.58,2,eroding,-2.39,2.62,stable
128,2.37,2,accreting,2024,2023,-2.37,2,eroding,-2.19,2.62,stable
129,3.75,2,accreting,2024,2023,-3.75,2,eroding,-3.47,2.62,eroding
130,5.96,2,accreting,2024,2023,-5.96,2,eroding,-5.52,2.62,eroding
131,6.92,2,accreting,2024,2023,-6.92,2,eroding,-6.41,2.62,eroding
132,7.24,2,accreting,2024,2023,-7.24,2,eroding,-6.71,2.62,eroding
133,7.96,2,accreting,2024,2023,-7.96,2,eroding,-7.37,2.62,eroding
134,7.43,2,accreting,2024,2023,-7.43,2,eroding,-6.88,2.62,eroding
135,7.94,2,accreting,2024,2023,-7.94,2,eroding,-7.35,2.62,eroding
136,6.57,2,accreting,2024,2023,-6.57,2,eroding,-6.09,2.62,eroding
137,6,2,accreting,2024,2023,-6,2,eroding,-5.55,2.62,eroding
138,4.23,2,accreting,2024,2023,-4.23,2,eroding,-3.92,2.62,eroding
139,3.5,2,accreting,2024,2023,-3.5,2,eroding,-3.24,2.62,eroding
140,3.59,2,accreting,2024,2023,-3.59,2,eroding,-3.32,2.62,eroding
141,2.52,2,accreting,2024,2023,-2.52,2,eroding,-2.33,2.62,stable
142,2.34,2,accreting,2024,2023,-2.34,2,eroding,-2.17,2.62,stable
143,1.37,2,stable,2024,2023,-1.37,2,stable,-1.27,2.62,stable
144,1.43,2,stable,2024,2023,-1.43,2,stable,-1.33,2.62,stable
145,0.52,2,stable,2024,2023,-0.52,2,stable,-0.48,2.62,stable
146,1.47,2,stable,2023,2024,1.47,2,stable,1.36,2.62,stable
147,1.51,2,stable,2023,2024,1.51,2,stable,1.4,2.62,stable
148,2.78,2,accreting,2023,2024,2.78,2,accreting,2.58,2.62,stable
149,2.69,2,accreting,2023,2024,2.69,2,accreting,2.49,2.62,stable
150,0.22,2,stable,2023,2024,0.22,2,stable,0.2,2.62,stable
151,1.23,2,stable,2023,2024,1.23,2,stable,1.14,2.62,stable
152,3.22,2,accreting,2023,2024,3.22,2,accreting,2.98,2.62,accreting
153,4.19,2,accreting,2023,2024,4.19,2,accreting,3.88,2.62,accreting
154,2.01,2,accreting,2023,2024,2.01,2,accreting,1.87,2.62,stable
155,0.86,2,stable,2024,2023,-0.86,2,stable,-0.79,2.62,stable
156,3.95,2,accreting,2024,2023,-3.95,2,eroding,-3.66,2.62,eroding
157,6.35,2,accreting,2024,2023,-6.35,2,eroding,-5.88,2.62,eroding
158,7.39,2,accreting,2024,2023,-7.39,2,eroding,-6.85,2.62,eroding
159,6.72,2,accreting,2024,2023,-6.72,2,eroding,-6.22,2.62,eroding
160,5.53,2,accreting,2024,2023,-5.53,2,eroding,-5.12,2.62,eroding
161,3.31,2,accreting,2024,2023,-3.31,2,eroding,-3.07,2.62,eroding
