time,latitude,longitude,number,expver,u10,v10,msl,gust10,wind_speed,msl_hpa,year,storm_flag,flag_int,start_flag,end_flag
2022-01-01 00:00:00,6.346,79.97,0,0001,-1.0121288,-0.309937,101154.875,2.609126,1.0585206,1011.54877,2022,False,0,False,False
2022-01-01 01:00:00,6.346,79.97,0,0001,-1.3519144,-0.57419556,101259.625,3.5518389,1.4688,1012.59625,2022,False,0,False,False
2022-01-01 02:00:00,6.346,79.97,0,0001,-1.3524475,-0.3635276,101329.44,3.4938889,1.4004523,1013.2944,2022,False,0,False,False
2022-01-01 03:00:00,6.346,79.97,0,0001,-1.3163862,0.029075991,101407.31,3.8682947,1.3167074,1014.0731,2022,False,0,False,False
2022-01-01 04:00:00,6.346,79.97,0,0001,-0.61443895,0.57436085,101430.0,3.8657408,0.841086,1014.3,2022,False,0,False,False
2022-01-01 05:00:00,6.346,79.97,0,0001,0.09866357,0.67408365,101415.81,3.6739912,0.68126595,1014.15814,2022,False,0,False,False
2022-01-01 06:00:00,6.346,79.97,0,0001,0.7949642,0.5089228,101374.5,3.7905836,0.9439123,1013.745,2022,False,0,False,False
2022-01-01 07:00:00,6.346,79.97,0,0001,1.7798271,0.3588847,101250.06,3.7013311,1.8156494,1012.5006,2022,False,0,False,False
2022-01-01 08:00:00,6.346,79.97,0,0001,2.7098026,0.47691548,101144.94,5.1061916,2.7514503,1011.4494,2022,False,0,False,False
2022-01-01 09:00:00,6.346,79.97,0,0001,2.822752,0.32418215,101070.625,5.6017,2.8413064,1010.70624,2022,False,0,False,False
2022-01-01 10:00:00,6.346,79.97,0,0001,2.9422274,0.56563616,100950.44,5.698288,2.9961052,1009.5044,2022,False,0,False,False
2022-01-01 11:00:00,6.346,79.97,0,0001,1.8687458,-0.24166209,100958.0,4.9161787,1.8843067,1009.58,2022,False,0,False,False
2022-01-01 12:00:00,6.346,79.97,0,0001,0.1535374,-1.9937077,101082.94,4.5311823,1.9996109,1010.82935,2022,False,0,False,False
2022-01-01 13:00:00,6.346,79.97,0,0001,-0.20270747,-1.8913889,101129.94,4.4229374,1.9022204,1011.2994,2022,False,0,False,False
2022-01-01 14:00:00,6.346,79.97,0,0001,-0.5876573,-1.5113764,101208.44,4.4777365,1.621604,1012.08435,2022,False,0,False,False
2022-01-01 15:00:00,6.346,79.97,0,0001,-0.801689,-1.023262,101261.19,4.0730896,1.2999117,1012.6119,2022,False,0,False,False
2022-01-01 16:00:00,6.346,79.97,0,0001,-0.85038555,-0.36698115,101291.56,3.257038,0.9261915,1012.91565,2022,False,0,False,False
2022-01-01 17:00:00,6.346,79.97,0,0001,-1.0242109,-0.23233056,101290.25,2.9565048,1.0502312,1012.9025,2022,False,0,False,False
2022-01-01 18:00:00,6.346,79.97,0,0001,-0.8783547,-0.3026563,101271.44,2.948636,0.92903596,1012.71436,2022,False,0,False,False
2022-01-01 19:00:00,6.346,79.97,0,0001,-0.5307774,-0.8553077,101243.44,2.4069529,1.006616,1012.4344,2022,False,0,False,False
2022-01-01 20:00:00,6.346,79.97,0,0001,-0.3491001,-1.2278862,101149.19,2.4969025,1.2765483,1011.4919,2022,False,0,False,False
2022-01-01 21:00:00,6.346,79.97,0,0001,-0.3793242,-1.4276276,101098.56,2.681942,1.4771619,1010.9856,2022,False,0,False,False
2022-01-01 22:00:00,6.346,79.97,0,0001,-1.18017,-0.32544196,100991.81,3.2388554,1.2242197,1009.91815,2022,False,0,False,False
2022-01-01 23:00:00,6.346,79.97,0,0001,-1.3533058,-0.81226206,101057.75,3.8821354,1.5783556,1010.5775,2022,False,0,False,False
2022-01-02 00:00:00,6.346,79.97,0,0001,-1.16891,-0.919219,101086.69,3.9157324,1.4870489,1010.8669,2022,False,0,False,False
2022-01-02 01:00:00,6.346,79.97,0,0001,-0.88976157,-1.2244034,101145.375,3.4552717,1.5135518,1011.45374,2022,False,0,False,False
2022-01-02 02:00:00,6.346,79.97,0,0001,-0.988487,-1.605238,101244.25,3.821415,1.8851779,1012.4425,2022,False,0,False,False
2022-01-02 03:00:00,6.346,79.97,0,0001,-0.8156721,-1.597682,101333.0,4.0941896,1.793853,1013.33,2022,False,0,False,False
2022-01-02 04:00:00,6.346,79.97,0,0001,-0.26498306,-1.585022,101341.44,4.0953016,1.6070192,1013.41437,2022,False,0,False,False
2022-01-02 05:00:00,6.346,79.97,0,0001,0.115371704,-1.2876844,101309.19,4.372902,1.2928426,1013.09186,2022,False,0,False,False
2022-01-02 06:00:00,6.346,79.97,0,0001,0.81196976,-1.0130882,101230.5,4.341852,1.298323,1012.305,2022,False,0,False,False
2022-01-02 07:00:00,6.346,79.97,0,0001,1.5210514,-0.92812234,101123.19,4.7244654,1.7818553,1011.2319,2022,False,0,False,False
2022-01-02 08:00:00,6.346,79.97,0,0001,2.348402,-0.69743705,100998.31,6.135025,2.4497776,1009.98315,2022,False,0,False,False
2022-01-02 09:00:00,6.346,79.97,0,0001,3.163374,-0.13434708,100941.125,6.775153,3.1662257,1009.41125,2022,False,0,False,False
2022-01-02 10:00:00,6.346,79.97,0,0001,2.5612755,0.032933485,100860.69,6.663371,2.5614872,1008.6069,2022,False,0,False,False
2022-01-02 11:00:00,6.346,79.97,0,0001,1.8404932,-0.2792614,100881.19,5.9348,1.861559,1008.8119,2022,False,0,False,False
2022-01-02 12:00:00,6.346,79.97,0,0001,1.1083889,-0.78018755,100948.875,4.0706997,1.3554404,1009.4888,2022,False,0,False,False
2022-01-02 13:00:00,6.346,79.97,0,0001,0.60913074,-0.43910336,100992.94,3.1203108,0.7509008,1009.9294,2022,False,0,False,False
2022-01-02 14:00:00,6.346,79.97,0,0001,-0.3564871,-0.2329647,101070.75,2.672637,0.42585865,1010.7075,2022,False,0,False,False
2022-01-02 15:00:00,6.346,79.97,0,0001,-0.7113543,0.36952692,101180.375,2.3489914,0.8016078,1011.8038,2022,False,0,False,False
2022-01-02 16:00:00,6.346,79.97,0,0001,-0.65377194,0.45869255,101208.81,2.786931,0.79863423,1012.08813,2022,False,0,False,False
2022-01-02 17:00:00,6.346,79.97,0,0001,-0.59545577,0.019391872,101206.875,2.9302816,0.59577143,1012.0687,2022,False,0,False,False
2022-01-02 18:00:00,6.346,79.97,0,0001,-0.8390643,-0.60619164,101193.875,3.100438,1.0351315,1011.9387,2022,False,0,False,False
2022-01-02 19:00:00,6.346,79.97,0,0001,-0.81285256,-1.2689171,101158.44,2.6356916,1.5069438,1011.58435,2022,False,0,False,False
2022-01-02 20:00:00,6.346,79.97,0,0001,-0.96710175,-2.0201492,101072.69,3.5242434,2.2397072,1010.72687,2022,False,0,False,False
2022-01-02 21:00:00,6.346,79.97,0,0001,-1.0719776,-2.6029043,100995.375,4.2724667,2.8150039,1009.95374,2022,False,0,False,False
2022-01-02 22:00:00,6.346,79.97,0,0001,-0.9161282,-1.7680864,100968.875,5.9512844,1.9913363,1009.6887,2022,False,0,False,False
2022-01-02 23:00:00,6.346,79.97,0,0001,-0.87026703,-1.6100073,100999.06,4.5816803,1.8301607,1009.9906,2022,False,0,False,False
2022-01-03 00:00:00,6.346,79.97,0,0001,-0.94150656,-1.6905785,100977.0,4.38525,1.9350685,1009.77,2022,False,0,False,False
2022-01-03 01:00:00,6.346,79.97,0,0001,-1.0360184,-2.2589216,101064.75,3.937232,2.4851682,1010.6475,2022,False,0,False,False
2022-01-03 02:00:00,6.346,79.97,0,0001,-1.1961956,-2.9020576,101162.06,4.13171,3.1389208,1011.6206,2022,False,0,False,False
2022-01-03 03:00:00,6.346,79.97,0,0001,-0.8188789,-2.9286604,101243.375,4.3461084,3.0409892,1012.4338,2022,False,0,False,False
2022-01-03 04:00:00,6.346,79.97,0,0001,-0.3505271,-2.534008,101245.31,4.290696,2.5581372,1012.4531,2022,False,0,False,False
2022-01-03 05:00:00,6.346,79.97,0,0001,-0.017537963,-2.134941,101219.56,4.012182,2.135013,1012.1956,2022,False,0,False,False
2022-01-03 06:00:00,6.346,79.97,0,0001,0.4312948,-1.7484922,101161.69,4.7551756,1.8008999,1011.6169,2022,False,0,False,False
2022-01-03 07:00:00,6.346,79.97,0,0001,0.9907379,-1.2276583,101101.125,5.3201084,1.5775634,1011.0112,2022,False,0,False,False
2022-01-03 08:00:00,6.346,79.97,0,0001,1.5668468,-0.72248757,101011.81,5.677245,1.7253977,1010.1181,2022,False,0,False,False
2022-01-03 09:00:00,6.346,79.97,0,0001,1.1052179,-0.32429618,100952.0,5.5586004,1.1518136,1009.52,2022,False,0,False,False
2022-01-03 10:00:00,6.346,79.97,0,0001,1.0935736,-0.24890333,100918.375,4.6751013,1.1215419,1009.1838,2022,False,0,False,False
2022-01-03 11:00:00,6.346,79.97,0,0001,-0.13285941,-0.8026918,101007.875,4.6609106,0.8136128,1010.07874,2022,False,0,False,False
2022-01-03 12:00:00,6.346,79.97,0,0001,-0.7422309,-1.0048437,101094.19,4.6135206,1.2492468,1010.9419,2022,False,0,False,False
2022-01-03 13:00:00,6.346,79.97,0,0001,-0.6681342,-1.6883154,101083.31,4.492919,1.8157126,1010.8331,2022,False,0,False,False
2022-01-03 14:00:00,6.346,79.97,0,0001,-0.20698982,-2.3522673,101184.69,4.483717,2.3613567,1011.84686,2022,False,0,False,False
2022-01-03 15:00:00,6.346,79.97,0,0001,-0.7365338,-3.0975199,101255.5,4.3650255,3.1838832,1012.555,2022,False,0,False,False
2022-01-03 16:00:00,6.346,79.97,0,0001,-0.8740186,-3.6702213,101304.06,5.0129166,3.7728548,1013.04065,2022,False,0,False,False
2022-01-03 17:00:00,6.346,79.97,0,0001,-0.9557169,-4.225977,101281.31,4.809492,4.3326983,1012.8131,2022,False,0,False,False
2022-01-03 18:00:00,6.346,79.97,0,0001,-1.1813974,-4.3903017,101226.06,3.1987143,4.546477,1012.2606,2022,False,0,False,False
2022-01-03 19:00:00,6.346,79.97,0,0001,-1.2835064,-4.285925,101200.0,6.7689495,4.4739847,1012.0,2022,False,0,False,False
2022-01-03 20:00:00,6.346,79.97,0,0001,-1.0630379,-4.2524815,101118.375,6.6030674,4.3833375,1011.1838,2022,False,0,False,False
2022-01-03 21:00:00,6.346,79.97,0,0001,-0.8226897,-4.1696367,101080.0,6.4481735,4.2500224,1010.8,2022,False,0,False,False
2022-01-03 22:00:00,6.346,79.97,0,0001,-0.82277495,-3.9416885,101008.5,6.5156794,4.0266447,1010.085,2022,False,0,False,False
2022-01-03 23:00:00,6.346,79.97,0,0001,-1.0789337,-4.334737,101008.0,6.557369,4.466995,1010.08,2022,False,0,False,False
2022-01-04 00:00:00,6.346,79.97,0,0001,-1.264266,-4.2965765,101061.19,6.4729815,4.4787207,1010.6119,2022,False,0,False,False
2022-01-04 01:00:00,6.346,79.97,0,0001,-1.423378,-4.3069754,101154.31,6.2420893,4.5360823,1011.54315,2022,False,0,False,False
2022-01-04 02:00:00,6.346,79.97,0,0001,-1.471201,-4.4399567,101247.19,6.2609444,4.677355,1012.47186,2022,False,0,False,False
2022-01-04 03:00:00,6.346,79.97,0,0001,-1.0772228,-4.5946665,101322.44,6.433631,4.7192554,1013.22437,2022,False,0,False,False
2022-01-04 04:00:00,6.346,79.97,0,0001,-0.7188237,-4.5222893,101324.31,6.443387,4.579062,1013.2431,2022,False,0,False,False
2022-01-04 05:00:00,6.346,79.97,0,0001,-0.60565746,-3.9687386,101303.5,6.2313585,4.014686,1013.035,2022,False,0,False,False
2022-01-04 06:00:00,6.346,79.97,0,0001,-0.26588678,-3.1063623,101252.81,5.880642,3.1177206,1012.52814,2022,False,0,False,False
2022-01-04 07:00:00,6.346,79.97,0,0001,0.65683526,-2.2299995,101179.31,5.6183014,2.3247216,1011.79315,2022,False,0,False,False
2022-01-04 08:00:00,6.346,79.97,0,0001,1.6001034,-1.2820654,101102.25,5.4904547,2.0503712,1011.0225,2022,False,0,False,False
2022-01-04 09:00:00,6.346,79.97,0,0001,1.5532227,-1.0699472,101063.94,5.3842354,1.8860773,1010.6394,2022,False,0,False,False
2022-01-04 10:00:00,6.346,79.97,0,0001,1.3103638,-2.0093203,100958.19,5.5526743,2.3988376,1009.58185,2022,False,0,False,False
2022-01-04 11:00:00,6.346,79.97,0,0001,0.07470912,-2.5224667,100928.25,5.3390045,2.5235727,1009.2825,2022,False,0,False,False
2022-01-04 12:00:00,6.346,79.97,0,0001,-0.865329,-2.4759016,101018.875,4.892914,2.6227624,1010.1887,2022,False,0,False,False
2022-01-04 13:00:00,6.346,79.97,0,0001,-1.2448874,-1.339263,101069.94,5.3195763,1.8284883,1010.6994,2022,False,0,False,False
2022-01-04 14:00:00,6.346,79.97,0,0001,-0.975177,-0.59337777,101188.31,5.160593,1.1415198,1011.8831,2022,False,0,False,False
2022-01-04 15:00:00,6.346,79.97,0,0001,-0.9666905,-0.59602946,101299.81,4.3132105,1.1356679,1012.9981,2022,False,0,False,False
2022-01-04 16:00:00,6.346,79.97,0,0001,-1.3897018,-0.71069586,101371.25,3.7445068,1.5608844,1013.7125,2022,False,0,False,False
2022-01-04 17:00:00,6.346,79.97,0,0001,-1.2467833,-0.81420493,101341.5,3.9520454,1.4890931,1013.415,2022,False,0,False,False
2022-01-04 18:00:00,6.346,79.97,0,0001,-0.83277446,-1.3039303,101302.5,4.7562017,1.547174,1013.025,2022,False,0,False,False
2022-01-04 19:00:00,6.346,79.97,0,0001,-0.68992054,-1.8481426,101247.06,4.0548754,1.9727193,1012.47064,2022,False,0,False,False
2022-01-04 20:00:00,6.346,79.97,0,0001,-0.09975749,-2.4115486,101183.875,4.849884,2.413611,1011.83875,2022,False,0,False,False
2022-01-04 21:00:00,6.346,79.97,0,0001,0.23606628,-3.1055708,101126.31,5.7053413,3.11453,1011.2631,2022,False,0,False,False
2022-01-04 22:00:00,6.346,79.97,0,0001,0.6917397,-4.005988,101052.81,5.973482,4.0652733,1010.52814,2022,False,0,False,False
2022-01-04 23:00:00,6.346,79.97,0,0001,-0.47916573,-4.636136,101118.44,6.048704,4.660832,1011.1844,2022,False,0,False,False
2022-01-05 00:00:00,6.346,79.97,0,0001,-0.54150605,-5.068447,101137.0,6.627043,5.097292,1011.37,2022,False,0,False,False
2022-01-05 01:00:00,6.346,79.97,0,0001,-0.6544061,-4.8895626,101238.81,6.8277683,4.9331603,1012.3881,2022,False,0,False,False
2022-01-05 02:00:00,6.346,79.97,0,0001,-1.3944044,-4.280612,101340.81,6.8074703,4.502,1013.40814,2022,False,0,False,False
2022-01-05 03:00:00,6.346,79.97,0,0001,-1.5544767,-4.093463,101422.5,6.3971815,4.3786798,1014.225,2022,False,0,False,False
2022-01-05 04:00:00,6.346,79.97,0,0001,-1.0113811,-4.2245245,101431.25,5.6990805,4.3439035,1014.3125,2022,False,0,False,False
2022-01-05 05:00:00,6.346,79.97,0,0001,-0.6646962,-4.4649487,101393.75,6.355418,4.514154,1013.9375,2022,False,0,False,False
2022-01-05 06:00:00,6.346,79.97,0,0001,-0.65263397,-4.454481,101331.75,6.7050266,4.5020366,1013.3175,2022,False,0,False,False
2022-01-05 07:00:00,6.346,79.97,0,0001,-0.82327807,-4.1060934,101242.56,6.8596306,4.187814,1012.4256,2022,False,0,False,False
2022-01-05 08:00:00,6.346,79.97,0,0001,-0.76980716,-3.835268,101118.06,6.358555,3.9117622,1011.1806,2022,False,0,False,False
2022-01-05 09:00:00,6.346,79.97,0,0001,-1.1587229,-3.2178555,101035.875,5.8567114,3.4201217,1010.35876,2022,False,0,False,False
2022-01-05 10:00:00,6.346,79.97,0,0001,1.1823015,-2.3876486,100971.69,5.400647,2.664339,1009.71686,2022,False,0,False,False
2022-01-05 11:00:00,6.346,79.97,0,0001,1.1889744,-2.8144512,100995.81,5.0520334,3.0552897,1009.9581,2022,False,0,False,False
2022-01-05 12:00:00,6.346,79.97,0,0001,0.6751333,-2.9630404,101036.81,4.2703686,3.0389822,1010.3681,2022,False,0,False,False
2022-01-05 13:00:00,6.346,79.97,0,0001,-0.0048595704,-2.2872095,101106.0,3.5222855,2.2872148,1011.06,2022,False,0,False,False
2022-01-05 14:00:00,6.346,79.97,0,0001,-0.8502989,-2.0620136,101156.31,3.8701515,2.2304502,1011.5631,2022,False,0,False,False
2022-01-05 15:00:00,6.346,79.97,0,0001,-1.6915159,-2.0648222,101231.56,4.4455624,2.6692164,1012.3156,2022,False,0,False,False
2022-01-05 16:00:00,6.346,79.97,0,0001,-2.1380596,-2.1479092,101227.875,4.489132,3.0306456,1012.27875,2022,False,0,False,False
2022-01-05 17:00:00,6.346,79.97,0,0001,-2.0970716,-2.3982496,101222.56,4.305381,3.1857984,1012.22565,2022,False,0,False,False
2022-01-05 18:00:00,6.346,79.97,0,0001,-1.7607317,-2.4784222,101172.56,3.7401915,3.0401895,1011.72565,2022,False,0,False,False
2022-01-05 19:00:00,6.346,79.97,0,0001,-1.2538338,-2.6717176,101145.19,5.137414,2.9513004,1011.4519,2022,False,0,False,False
2022-01-05 20:00:00,6.346,79.97,0,0001,-1.0166111,-3.0748034,101065.06,5.314785,3.238505,1010.65063,2022,False,0,False,False
2022-01-05 21:00:00,6.346,79.97,0,0001,-1.0077581,-3.0909405,101006.75,5.372677,3.251075,1010.0675,2022,False,0,False,False
2022-01-05 22:00:00,6.346,79.97,0,0001,-0.6837973,-2.615487,100964.56,5.1819973,2.7033963,1009.6456,2022,False,0,False,False
2022-01-05 23:00:00,6.346,79.97,0,0001,-0.30684304,-2.7938957,100983.56,4.912817,2.810695,1009.83563,2022,False,0,False,False
2022-01-06 00:00:00,6.346,79.97,0,0001,0.05790094,-2.8105164,100990.81,4.62148,2.8111126,1009.90814,2022,False,0,False,False
2022-01-06 01:00:00,6.346,79.97,0,0001,0.2268892,-2.687275,101073.81,4.373852,2.6968362,1010.7381,2022,False,0,False,False
2022-01-06 02:00:00,6.346,79.97,0,0001,0.038219504,-2.9572344,101168.56,4.6876984,2.9574814,1011.6856,2022,False,0,False,False
2022-01-06 03:00:00,6.346,79.97,0,0001,-0.09685594,-2.93653,101273.875,5.125386,2.938127,1012.7388,2022,False,0,False,False
2022-01-06 04:00:00,6.346,79.97,0,0001,-0.1829871,-2.434286,101293.94,5.315777,2.441154,1012.9394,2022,False,0,False,False
2022-01-06 05:00:00,6.346,79.97,0,0001,-0.08275509,-1.8062048,101269.125,5.277709,1.8080996,1012.6912,2022,False,0,False,False
2022-01-06 06:00:00,6.346,79.97,0,0001,0.33091122,-0.93419784,101199.625,4.7215595,0.9910741,1011.9963,2022,False,0,False,False
2022-01-06 07:00:00,6.346,79.97,0,0001,1.0582905,-0.1050303,101113.375,3.879922,1.0634897,1011.1337,2022,False,0,False,False
2022-01-06 08:00:00,6.346,79.97,0,0001,1.5511103,0.5531737,100971.81,3.8892698,1.6467983,1009.71814,2022,False,0,False,False
2022-01-06 09:00:00,6.346,79.97,0,0001,1.7535601,1.238904,100888.375,4.356617,2.1470575,1008.8837,2022,False,0,False,False
2022-01-06 10:00:00,6.346,79.97,0,0001,1.1308832,2.389844,100795.19,4.922637,2.6439083,1007.9519,2022,False,0,False,False
2022-01-06 11:00:00,6.346,79.97,0,0001,0.3924001,2.539918,100877.25,5.29972,2.5700507,1008.7725,2022,False,0,False,False
2022-01-06 12:00:00,6.346,79.97,0,0001,-0.2787636,2.5313778,100935.06,5.166074,2.5466807,1009.35065,2022,False,0,False,False
2022-01-06 13:00:00,6.346,79.97,0,0001,-0.57925284,2.732108,100991.31,5.1802034,2.7928388,1009.91315,2022,False,0,False,False
2022-01-06 14:00:00,6.346,79.97,0,0001,-0.50456154,2.8243275,101085.875,5.7334023,2.869043,1010.85876,2022,False,0,False,False
2022-01-06 15:00:00,6.346,79.97,0,0001,-0.27174968,2.9026222,101144.81,5.7316875,2.9153154,1011.4481,2022,False,0,False,False
2022-01-06 16:00:00,6.346,79.97,0,0001,-0.36289126,3.19584,101211.06,5.7130346,3.2163773,1012.1106,2022,False,0,False,False
2022-01-06 17:00:00,6.346,79.97,0,0001,-0.66482437,3.3663855,101210.375,5.5263224,3.4314053,1012.10376,2022,False,0,False,False
2022-01-06 18:00:00,6.346,79.97,0,0001,-0.7092994,3.5846634,101215.625,5.5100775,3.6541643,1012.15625,2022,False,0,False,False
2022-01-06 19:00:00,6.346,79.97,0,0001,-0.9352792,3.2775831,101215.25,5.366927,3.4084158,1012.1525,2022,False,0,False,False
2022-01-06 20:00:00,6.346,79.97,0,0001,-0.88317174,2.3573675,101168.06,5.059432,2.5173745,1011.6806,2022,False,0,False,False
2022-01-06 21:00:00,6.346,79.97,0,0001,-0.6641439,0.60521847,101119.94,4.269395,0.89854133,1011.1994,2022,False,0,False,False
2022-01-06 22:00:00,6.346,79.97,0,0001,-0.4798324,-1.3868132,101039.56,3.5344992,1.4674773,1010.3956,2022,False,0,False,False
2022-01-06 23:00:00,6.346,79.97,0,0001,0.083495975,-2.8770409,101083.375,4.462797,2.878252,1010.83374,2022,False,0,False,False
2022-01-07 00:00:00,6.346,79.97,0,0001,0.41077608,-3.577736,101094.5,5.4965487,3.6012402,1010.945,2022,False,0,False,False
2022-01-07 01:00:00,6.346,79.97,0,0001,0.4055106,-3.6710348,101159.31,5.6238422,3.6933637,1011.59314,2022,False,0,False,False
2022-01-07 02:00:00,6.346,79.97,0,0001,0.19910687,-3.4983463,101237.625,5.51865,3.5040078,1012.3762,2022,False,0,False,False
2022-01-07 03:00:00,6.346,79.97,0,0001,0.103681505,-2.9192486,101324.375,5.3244495,2.9210892,1013.2438,2022,False,0,False,False
2022-01-07 04:00:00,6.346,79.97,0,0001,0.063091576,-2.1821384,101341.375,4.7582216,2.1830504,1013.41376,2022,False,0,False,False
2022-01-07 05:00:00,6.346,79.97,0,0001,0.16700661,-1.487504,101314.625,4.123292,1.4968498,1013.14624,2022,False,0,False,False
2022-01-07 06:00:00,6.346,79.97,0,0001,0.6082986,-0.60946566,101262.56,3.6137476,0.86108977,1012.6256,2022,False,0,False,False
2022-01-07 07:00:00,6.346,79.97,0,0001,1.4565668,0.18802327,101199.5,3.4183369,1.4686522,1011.995,2022,False,0,False,False
2022-01-07 08:00:00,6.346,79.97,0,0001,2.2122822,0.6344788,101116.44,4.957199,2.3014681,1011.16437,2022,False,0,False,False
2022-01-07 09:00:00,6.346,79.97,0,0001,2.0933695,0.9964394,101039.56,5.110489,2.3184235,1010.3956,2022,False,0,False,False
2022-01-07 10:00:00,6.346,79.97,0,0001,1.9852772,1.0844536,100991.75,4.8033056,2.2621593,1009.9175,2022,False,0,False,False
2022-01-07 11:00:00,6.346,79.97,0,0001,1.4005289,0.91869956,100982.69,4.118784,1.6749597,1009.8269,2022,False,0,False,False
2022-01-07 12:00:00,6.346,79.97,0,0001,0.91333735,0.68484074,101067.0,3.4890175,1.1415743,1010.67,2022,False,0,False,False
2022-01-07 13:00:00,6.346,79.97,0,0001,0.821684,0.8279352,101138.125,3.1002274,1.1664653,1011.3812,2022,False,0,False,False
2022-01-07 14:00:00,6.346,79.97,0,0001,0.6267431,0.77976555,101198.06,3.1776714,1.0004205,1011.98065,2022,False,0,False,False
2022-01-07 15:00:00,6.346,79.97,0,0001,0.34855425,0.5317087,101275.81,3.1376648,0.63577056,1012.7581,2022,False,0,False,False
2022-01-07 16:00:00,6.346,79.97,0,0001,-0.00800946,0.18343633,101313.5,2.599062,0.18361112,1013.135,2022,False,0,False,False
2022-01-07 17:00:00,6.346,79.97,0,0001,-0.297588,0.009303413,101302.625,2.2077465,0.2977334,1013.02625,2022,False,0,False,False
2022-01-07 18:00:00,6.346,79.97,0,0001,-0.37158298,0.08323002,101268.19,2.4955196,0.38079017,1012.6819,2022,False,0,False,False
2022-01-07 19:00:00,6.346,79.97,0,0001,-0.19973052,-0.010007631,101230.81,1.5524931,0.19998108,1012.3081,2022,False,0,False,False
2022-01-07 20:00:00,6.346,79.97,0,0001,-0.19219005,-0.08598906,101182.875,1.6388617,0.2105496,1011.82874,2022,False,0,False,False
2022-01-07 21:00:00,6.346,79.97,0,0001,-0.0018045024,-0.35682124,101155.69,1.8809166,0.3568258,1011.5569,2022,False,0,False,False
2022-01-07 22:00:00,6.346,79.97,0,0001,0.16792792,-0.47780758,101081.75,2.148634,0.50645816,1010.8175,2022,False,0,False,False
2022-01-07 23:00:00,6.346,79.97,0,0001,0.2458741,-1.442503,101069.5,3.0672684,1.4633075,1010.695,2022,False,0,False,False
2022-01-08 00:00:00,6.346,79.97,0,0001,0.1893068,-2.1187124,101144.5,3.9468746,2.127153,1011.445,2022,False,0,False,False
2022-01-08 01:00:00,6.346,79.97,0,0001,-0.0708217,-2.6068878,101186.06,4.6756086,2.6078496,1011.8606,2022,False,0,False,False
2022-01-08 02:00:00,6.346,79.97,0,0001,-0.50802916,-3.0875597,101304.19,5.3188353,3.1290762,1013.0419,2022,False,0,False,False
2022-01-08 03:00:00,6.346,79.97,0,0001,-0.66381705,-3.0991554,101380.0,5.491789,3.1694505,1013.8,2022,False,0,False,False
2022-01-08 04:00:00,6.346,79.97,0,0001,-0.5750579,-2.6656065,101390.875,5.3659477,2.7269304,1013.90875,2022,False,0,False,False
2022-01-08 05:00:00,6.346,79.97,0,0001,-0.038898554,-2.0496683,101350.81,4.7590094,2.0500374,1013.5081,2022,False,0,False,False
2022-01-08 06:00:00,6.346,79.97,0,0001,0.79160863,-1.4570446,101287.94,3.9791965,1.6581988,1012.8794,2022,False,0,False,False
2022-01-08 07:00:00,6.346,79.97,0,0001,1.4567556,-0.9938168,101198.0,3.8619795,1.763465,1011.98,2022,False,0,False,False
2022-01-08 08:00:00,6.346,79.97,0,0001,1.7603846,-0.53677624,101117.75,3.9602766,1.8404028,1011.1775,2022,False,0,False,False
2022-01-08 09:00:00,6.346,79.97,0,0001,1.7969856,0.12310922,101042.25,4.1126394,1.8011978,1010.4225,2022,False,0,False,False
2022-01-08 10:00:00,6.346,79.97,0,0001,2.9018707,-0.8132857,100971.56,4.4205256,3.0136833,1009.71564,2022,False,0,False,False
2022-01-08 11:00:00,6.346,79.97,0,0001,1.6810312,-1.5316887,100983.625,4.1552,2.274189,1009.83624,2022,False,0,False,False
2022-01-08 12:00:00,6.346,79.97,0,0001,0.2523194,-1.6606083,101073.19,2.9862375,1.6796681,1010.7319,2022,False,0,False,False
2022-01-08 13:00:00,6.346,79.97,0,0001,-0.22307873,-1.4169369,101106.94,3.6875067,1.43439,1011.0694,2022,False,0,False,False
2022-01-08 14:00:00,6.346,79.97,0,0001,-0.5135579,-1.0859585,101159.625,3.5554867,1.2012691,1011.59625,2022,False,0,False,False
2022-01-08 15:00:00,6.346,79.97,0,0001,-0.8536891,-0.88339365,101236.94,3.150814,1.2284825,1012.3694,2022,False,0,False,False
2022-01-08 16:00:00,6.346,79.97,0,0001,-1.1762657,-0.54405296,101242.875,3.1150131,1.2959918,1012.4288,2022,False,0,False,False
2022-01-08 17:00:00,6.346,79.97,0,0001,-1.6935787,-0.42991114,101254.94,3.00346,1.7472929,1012.5494,2022,False,0,False,False
2022-01-08 18:00:00,6.346,79.97,0,0001,-1.9158144,-0.032372963,101233.44,3.399683,1.9160879,1012.33435,2022,False,0,False,False
2022-01-08 19:00:00,6.346,79.97,0,0001,-1.5781174,0.08254945,101179.69,4.123271,1.5802749,1011.7969,2022,False,0,False,False
2022-01-08 20:00:00,6.346,79.97,0,0001,-1.1677723,-0.5263061,101112.25,3.8183613,1.2808944,1011.1225,2022,False,0,False,False
2022-01-08 21:00:00,6.346,79.97,0,0001,-0.90197074,-1.503047,101055.5,2.9806004,1.7529123,1010.555,2022,False,0,False,False
2022-01-08 22:00:00,6.346,79.97,0,0001,-0.6197003,-1.4280729,101031.69,3.364645,1.556734,1010.3169,2022,False,0,False,False
2022-01-08 23:00:00,6.346,79.97,0,0001,-1.0384016,-1.6258726,101021.625,3.4280148,1.9291811,1010.21625,2022,False,0,False,False
