id,SCE,SCE_highest_unc,SCE_trend,SCE_closest_year,SCE_farthest_year,NSM,NSM_highest_unc,NSM_trend,EPR,EPR_unc,EPR_trend
38,6.72,2,accreting,2022,2021,-6.72,2,eroding,-5.02,2.11,eroding
39,6.48,2,accreting,2022,2021,-6.48,2,eroding,-4.84,2.11,eroding
40,6.8,2,accreting,2022,2021,-6.8,2,eroding,-5.08,2.11,eroding
41,5.59,2,accreting,2022,2021,-5.59,2,eroding,-4.17,2.11,eroding
42,4.69,2,accreting,2022,2021,-4.69,2,eroding,-3.5,2.11,eroding
43,5.75,2,accreting,2022,2021,-5.75,2,eroding,-4.29,2.11,eroding
44,5.53,2,accreting,2022,2021,-5.53,2,eroding,-4.12,2.11,eroding
45,4.37,2,accreting,2022,2021,-4.37,2,eroding,-3.26,2.11,eroding
46,5.82,2,accreting,2022,2021,-5.82,2,eroding,-4.34,2.11,eroding
47,6.7,2,accreting,2022,2021,-6.7,2,eroding,-5,2.11,eroding
48,6.79,2,accreting,2022,2021,-6.79,2,eroding,-5.06,2.11,eroding
49,6.18,2,accreting,2022,2021,-6.18,2,eroding,-4.61,2.11,eroding
50,5.12,2,accreting,2022,2021,-5.12,2,eroding,-3.82,2.11,eroding
51,7.19,2,accreting,2022,2021,-7.19,2,eroding,-5.36,2.11,eroding
52,7.67,2,accreting,2022,2021,-7.67,2,eroding,-5.72,2.11,eroding
53,5.54,2,accreting,2022,2021,-5.54,2,eroding,-4.14,2.11,eroding
54,4.95,2,accreting,2022,2021,-4.95,2,eroding,-3.69,2.11,eroding
55,5.54,2,accreting,2022,2021,-5.54,2,eroding,-4.14,2.11,eroding
56,6.54,2,accreting,2022,2021,-6.54,2,eroding,-4.88,2.11,eroding
57,6.75,2,accreting,2022,2021,-6.75,2,eroding,-5.03,2.11,eroding
58,6.36,2,accreting,2022,2021,-6.36,2,eroding,-4.74,2.11,eroding
59,5.84,2,accreting,2022,2021,-5.84,2,eroding,-4.36,2.11,eroding
60,3.37,2,accreting,2022,2021,-3.37,2,eroding,-2.51,2.11,eroding
61,1.53,2,stable,2022,2021,-1.53,2,stable,-1.14,2.11,stable
62,1.9,2,stable,2022,2021,-1.9,2,stable,-1.42,2.11,stable
63,3.13,2,accreting,2022,2021,-3.13,2,eroding,-2.34,2.11,eroding
64,1.41,2,stable,2022,2021,-1.41,2,stable,-1.05,2.11,stable
65,0.28,2,stable,2022,2021,-0.28,2,stable,-0.21,2.11,stable
66,0.18,2,stable,2022,2021,-0.18,2,stable,-0.13,2.11,stable
67,1.11,2,stable,2021,2022,1.11,2,stable,0.83,2.11,stable
68,2.71,2,accreting,2021,2022,2.71,2,accreting,2.02,2.11,stable
69,3.45,2,accreting,2021,2022,3.45,2,accreting,2.57,2.11,accreting
70,2.8,2,accreting,2021,2022,2.8,2,accreting,2.09,2.11,stable
71,4.13,2,accreting,2022,2021,-4.13,2,eroding,-3.08,2.11,eroding
72,7.16,2,accreting,2022,2021,-7.16,2,eroding,-5.34,2.11,eroding
73,0.17,2,stable,2022,2021,-0.17,2,stable,-0.13,2.11,stable
74,1.2,2,stable,2021,2022,1.2,2,stable,0.89,2.11,stable
75,0.54,2,stable,2021,2022,0.54,2,stable,0.4,2.11,stable
76,0.37,2,stable,2021,2022,0.37,2,stable,0.27,2.11,stable
77,0.61,2,stable,2022,2021,-0.61,2,stable,-0.46,2.11,stable
78,2.9,2,accreting,2021,2022,2.9,2,accreting,2.16,2.11,accreting
79,2.65,2,accreting,2021,2022,2.65,2,accreting,1.98,2.11,stable
80,2.15,2,accreting,2021,2022,2.15,2,accreting,1.6,2.11,stable
81,2.7,2,accreting,2021,2022,2.7,2,accreting,2.02,2.11,stable
82,2.1,2,accreting,2021,2022,2.1,2,accreting,1.57,2.11,stable
83,2.47,2,accreting,2021,2022,2.47,2,accreting,1.84,2.11,stable
84,2.76,2,accreting,2021,2022,2.76,2,accreting,2.06,2.11,stable
85,0.87,2,stable,2021,2022,0.87,2,stable,0.65,2.11,stable
86,0.36,2,stable,2021,2022,0.36,2,stable,0.27,2.11,stable
87,0.4,2,stable,2022,2021,-0.4,2,stable,-0.3,2.11,stable
88,1.14,2,stable,2022,2021,-1.14,2,stable,-0.85,2.11,stable
89,0.58,2,stable,2022,2021,-0.58,2,stable,-0.43,2.11,stable
90,0.48,2,stable,2021,2022,0.48,2,stable,0.36,2.11,stable
91,0.17,2,stable,2021,2022,0.17,2,stable,0.12,2.11,stable
92,1.29,2,stable,2022,2021,-1.29,2,stable,-0.96,2.11,stable
93,1.58,2,stable,2022,2021,-1.58,2,stable,-1.18,2.11,stable
94,1.01,2,stable,2021,2022,1.01,2,stable,0.76,2.11,stable
95,3.77,2,accreting,2021,2022,3.77,2,accreting,2.81,2.11,accreting
96,2.8,2,accreting,2021,2022,2.8,2,accreting,2.09,2.11,stable
97,1.72,2,stable,2021,2022,1.72,2,stable,1.29,2.11,stable
98,3.57,2,accreting,2021,2022,3.57,2,accreting,2.66,2.11,accreting
99,3.98,2,accreting,2021,2022,3.98,2,accreting,2.97,2.11,accreting
100,4.12,2,accreting,2021,2022,4.12,2,accreting,3.08,2.11,accreting
101,4.49,2,accreting,2021,2022,4.49,2,accreting,3.35,2.11,accreting
102,6.9,2,accreting,2021,2022,6.9,2,accreting,5.15,2.11,accreting
103,6.93,2,accreting,2021,2022,6.93,2,accreting,5.17,2.11,accreting
104,8.38,2,accreting,2021,2022,8.38,2,accreting,6.25,2.11,accreting
105,9.07,2,accreting,2021,2022,9.07,2,accreting,6.77,2.11,accreting
106,10.24,2,accreting,2021,2022,10.24,2,accreting,7.64,2.11,accreting
107,10.5,2,accreting,2021,2022,10.5,2,accreting,7.84,2.11,accreting
108,8.23,2,accreting,2021,2022,8.23,2,accreting,6.14,2.11,accreting
109,5.27,2,accreting,2021,2022,5.27,2,accreting,3.94,2.11,accreting
110,4.92,2,accreting,2021,2022,4.92,2,accreting,3.67,2.11,accreting
111,4.02,2,accreting,2021,2022,4.02,2,accreting,3,2.11,accreting
112,3.29,2,accreting,2021,2022,3.29,2,accreting,2.46,2.11,accreting
113,2.96,2,accreting,2021,2022,2.96,2,accreting,2.21,2.11,accreting
114,2.84,2,accreting,2021,2022,2.84,2,accreting,2.12,2.11,accreting
115,3.47,2,accreting,2021,2022,3.47,2,accreting,2.59,2.11,accreting
116,3.77,2,accreting,2021,2022,3.77,2,accreting,2.81,2.11,accreting
117,3.9,2,accreting,2021,2022,3.9,2,accreting,2.91,2.11,accreting
118,3.36,2,accreting,2021,2022,3.36,2,accreting,2.5,2.11,accreting
119,2.06,2,accreting,2021,2022,2.06,2,accreting,1.54,2.11,stable
120,1.32,2,stable,2021,2022,1.32,2,stable,0.99,2.11,stable
121,2.53,2,accreting,2021,2022,2.53,2,accreting,1.89,2.11,stable
122,4.06,2,accreting,2021,2022,4.06,2,accreting,3.03,2.11,accreting
123,5.46,2,accreting,2021,2022,5.46,2,accreting,4.08,2.11,accreting
124,6.27,2,accreting,2021,2022,6.27,2,accreting,4.68,2.11,accreting
125,6.83,2,accreting,2021,2022,6.83,2,accreting,5.09,2.11,accreting
126,7.97,2,accreting,2021,2022,7.97,2,accreting,5.95,2.11,accreting
127,9.02,2,accreting,2021,2022,9.02,2,accreting,6.73,2.11,accreting
128,7.77,2,accreting,2021,2022,7.77,2,accreting,5.8,2.11,accreting
129,5.91,2,accreting,2021,2022,5.91,2,accreting,4.41,2.11,accreting
130,6.4,2,accreting,2021,2022,6.4,2,accreting,4.78,2.11,accreting
131,3.81,2,accreting,2021,2022,3.81,2,accreting,2.84,2.11,accreting
132,2.83,2,accreting,2021,2022,2.83,2,accreting,2.11,2.11,stable
133,2.45,2,accreting,2021,2022,2.45,2,accreting,1.83,2.11,stable
134,2.83,2,accreting,2021,2022,2.83,2,accreting,2.11,2.11,stable
135,2.9,2,accreting,2021,2022,2.9,2,accreting,2.16,2.11,accreting
136,2.13,2,accreting,2021,2022,2.13,2,accreting,1.59,2.11,stable
137,1.23,2,stable,2021,2022,1.23,2,stable,0.92,2.11,stable
138,0.91,2,stable,2021,2022,0.91,2,stable,0.68,2.11,stable
139,0.17,2,stable,2021,2022,0.17,2,stable,0.12,2.11,stable
140,0.93,2,stable,2022,2021,-0.93,2,stable,-0.69,2.11,stable
141,1.02,2,stable,2022,2021,-1.02,2,stable,-0.76,2.11,stable
142,1.89,2,stable,2022,2021,-1.89,2,stable,-1.41,2.11,stable
143,0.46,2,stable,2022,2021,-0.46,2,stable,-0.35,2.11,stable
144,1.82,2,stable,2021,2022,1.82,2,stable,1.36,2.11,stable
145,3.05,2,accreting,2021,2022,3.05,2,accreting,2.27,2.11,accreting
146,5.58,2,accreting,2021,2022,5.58,2,accreting,4.16,2.11,accreting
147,5.91,2,accreting,2021,2022,5.91,2,accreting,4.41,2.11,accreting
148,5.03,2,accreting,2021,2022,5.03,2,accreting,3.75,2.11,accreting
149,4.2,2,accreting,2021,2022,4.2,2,accreting,3.14,2.11,accreting
150,2.33,2,accreting,2021,2022,2.33,2,accreting,1.74,2.11,stable
151,1.62,2,stable,2022,2021,-1.62,2,stable,-1.21,2.11,stable
152,1.21,2,stable,2022,2021,-1.21,2,stable,-0.9,2.11,stable
153,1.56,2,stable,2022,2021,-1.56,2,stable,-1.16,2.11,stable
154,1.78,2,stable,2022,2021,-1.78,2,stable,-1.33,2.11,stable
155,1.99,2,stable,2022,2021,-1.99,2,stable,-1.49,2.11,stable
156,1.74,2,stable,2022,2021,-1.74,2,stable,-1.3,2.11,stable
157,0.67,2,stable,2022,2021,-0.67,2,stable,-0.5,2.11,stable
158,1.06,2,stable,2021,2022,1.06,2,stable,0.79,2.11,stable
159,1.29,2,stable,2021,2022,1.29,2,stable,0.96,2.11,stable
160,2.34,2,accreting,2021,2022,2.34,2,accreting,1.74,2.11,stable
161,2.69,2,accreting,2021,2022,2.69,2,accreting,2,2.11,stable
162,2.41,2,accreting,2021,2022,2.41,2,accreting,1.8,2.11,stable
163,3,2,accreting,2021,2022,3,2,accreting,2.24,2.11,accreting
164,2.95,2,accreting,2021,2022,2.95,2,accreting,2.2,2.11,accreting
