date,u10,v10,fg10,msl,tp,latitude,longitude,vhm0,vmdr,vtpk,wind_speed,wave_energy,doy_sin,doy_cos,month_sin,month_cos
2011-04-17,0.36111196183333333,0.13977495333333334,3.9747191708333336,100999.82583333332,0.00017992655186666666,6.5,80.0,1.0,196.7062530517578,15.036250114440918,0.38721942946920196,1.0,0.9634705485641488,-0.2678143051621742,0.8660254037844387,-0.4999999999999998
2011-04-18,0.5242760866666667,0.709999717,4.088045320833333,100891.29729166666,0.0004950165787916666,6.5,80.0,0.7774999737739563,193.74374389648438,12.791250228881836,0.8825899462324474,0.6045062092185027,0.9587178169872964,-0.2843591872810034,0.8660254037844387,-0.4999999999999998
2011-04-19,1.7921841856666667,1.3851203975291666,4.958255783333334,100873.71645833332,0.00045480330341666667,6.5,80.0,0.8912500143051147,195.18875122070312,12.992500305175781,2.2650568803023576,0.7943265879988672,0.9536809966304457,-0.30081980763566735,0.8660254037844387,-0.4999999999999998
2011-04-20,1.0321470902083334,1.4302317329166667,4.2463895875,100865.65875,0.00035119056858333333,6.5,80.0,1.1387499570846558,195.64749145507812,12.5649995803833,1.7637716478238732,1.2967514647603053,0.9483615800121715,-0.3171912885891061,0.8660254037844387,-0.4999999999999998
2011-04-21,-0.07150840570833333,2.2188784204166665,5.164828108333333,100882.98125,0.00018620491091666668,6.5,80.0,1.0475000143051147,191.88125610351562,11.37125015258789,2.220030381926722,1.0972562799692156,0.9427611433904207,-0.3334687789181868,0.8660254037844387,-0.4999999999999998
2011-04-22,1.0737775170833335,2.2600085,5.3891328750000005,100886.54145833333,0.0007435480745833332,6.5,80.0,0.9225000143051147,192.18374633789062,11.657500267028809,2.502126410928492,0.8510062763929369,0.9368813462954315,-0.3496474552512284,0.8660254037844387,-0.4999999999999998
2011-04-23,1.5878448583333336,1.2332782754166667,6.264229516666667,100905.75583333334,0.0011797547320833333,6.5,80.0,1.1112499237060547,205.67750549316406,12.677499771118164,2.0105289350691553,1.2348763929367124,0.9307239310379795,-0.36572252349726897,0.8660254037844387,-0.4999999999999998
2011-04-24,2.293683370833333,0.5832659464583333,5.9918921125,100808.69791666667,0.00061468284075,6.5,80.0,1.0525000095367432,220.67750549316406,7.262499809265137,2.3666817635532027,1.1077562700748445,0.9242907221930933,-0.3816892202666588,0.8660254037844387,-0.4999999999999998
2011-04-25,2.2133878004166667,0.43196868914583336,5.658611100000001,100779.63,0.000568509102375,6.5,80.0,0.9900000095367432,220.84249877929688,8.77750015258789,2.2551457831891266,0.9801000188827516,0.9175836260593937,-0.39754281428255595,0.8660254037844387,-0.4999999999999998
2011-04-26,2.6874230666666663,-0.6572386467916667,5.8032340625,100768.87458333334,0.0004982550920833333,6.5,80.0,1.0149999856948853,224.396240234375,6.246250152587891,2.766623461566212,1.0302249709606173,0.9106046300942162,-0.4132786077829042,0.8660254037844387,-0.4999999999999998
2011-04-27,2.5150712275,0.15254019377083333,5.6927082875,100703.72645833333,0.00044095516104166664,6.5,80.0,0.9837499856948853,219.3175048828125,13.25374984741211,2.5196927967738447,0.9677640343546869,0.9033558023246845,-0.4288919379124835,0.8660254037844387,-0.4999999999999998
2011-04-28,4.075207375,1.0620555841666668,7.9478722625,100737.23916666668,0.0009942253426666666,6.5,80.0,1.3287500143051147,222.5225067138672,12.646249771118164,4.211327250774272,1.7655766005158426,0.895839290734909,-0.4443781781046132,0.8660254037844387,-0.4999999999999998
2011-04-29,4.1427186625,0.9492270204166666,7.1357368,100736.10666666667,0.00021944443220833334,6.5,80.0,1.627500057220459,231.54249572753906,6.607500076293945,4.250076452596458,2.6487564362525973,0.8880573226294932,-0.45973273945210397,0.8660254037844387,-0.4999999999999998
2011-04-30,3.3903592541666665,1.1358680783333333,6.200868120833333,100867.6875,0.0005208849909583334,6.5,80.0,1.3849999904632568,224.00999450683594,6.107500076293945,3.575574382346173,1.9182249735832215,0.8800122039735357,-0.47495107206704995,0.8660254037844387,-0.4999999999999998
2011-05-01,3.235226308333333,0.7455673223333333,6.348308566666667,100955.91895833334,0.00044655800041666665,6.5,80.0,1.3337500095367432,217.47250366210938,6.105000019073486,3.3200240809764354,1.7788890879392625,0.8717063187093218,-0.4900286664290592,0.49999999999999994,-0.8660254037844387
2011-05-02,4.362263366666666,0.5094165844166666,8.020390833333334,100938.02604166667,0.0004041989634583333,6.5,80.0,1.4612499475479126,231.41749572753906,6.201250076293945,4.3919069817837375,2.1352514092087773,0.8631421280499114,-0.5049610547215204,0.49999999999999994,-0.8660254037844387
2011-05-03,3.5908260291666667,0.7005265570416667,7.114886825,100911.47416666667,0.0002282063167083333,6.5,80.0,1.403749942779541,236.49874877929688,6.212500095367432,3.6585200599233434,1.9705139018535647,0.854322169749827,-0.5197438121555155,0.49999999999999994,-0.8660254037844387
2011-05-04,4.022294333333334,0.3352425928541667,6.8294278,100913.47416666667,0.00025989611825000004,6.5,80.0,1.3524999618530273,238.99874877929688,6.258749961853027,4.036240738611738,1.8292561468124404,0.8452490573530633,-0.5343725582809786,0.49999999999999994,-0.8660254037844387
2011-05-05,2.943943025,0.9503466383333333,6.803454558333333,100952.32354166667,0.00048661232,6.5,80.0,1.283750057220459,237.90499877929688,6.061249732971191,3.0935350761608666,1.6480142094135317,0.8359254794186372,-0.548842958284719,0.49999999999999994,-0.8660254037844387
2011-05-06,3.7959060499999997,1.3841215816666665,6.86520105,100959.666875,0.00033082564583333335,6.5,80.0,1.4287500381469727,229.84500122070312,6.259999752044678,4.040383062688739,2.041326671504976,0.8263541987239096,-0.5631507242749186,0.49999999999999994,-0.8660254037844387
