date,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,u10,v10,fg10,msl,tp,vhm0,vtpk,vmdr,wind_speed,wave_energy,doy_sin,doy_cos,month_sin,month_cos
2013-11-28,-0.00019218000917692224,-0.0001509494234772539,-0.00011672746423424205,-9.197081167383578e-05,-6.732008894635496e-05,-4.8751256636976476e-05,-3.8236720677188964e-05,-2.8407608572760993e-05,-2.001224546048818e-05,-1.3263621563571295e-05,-7.0141393629082656e-06,-7.646571622452396e-07,1.672205555789358e-05,3.9502371760891455e-05,6.228268796388917e-05,7.35521645359845e-05,7.280482964365888e-05,7.205749475133329e-05,7.553961424788979e-05,8.361009554399662e-05,9.642953051106334e-05,0.00010665122224876528,0.00010348250336665542,9.95287383487142e-05,9.41579979038796e-05,8.879284776365596e-05,8.383698835029783e-05,7.88811289369397e-05,7.666985366776401e-05,7.742527748521254e-05,7.820658630735965e-05,7.81955756474129e-05,7.245772135605081e-05,6.426025868857415e-05,5.606279602109749e-05,4.730844122517314e-05,4.0217297446525924e-05,3.312615366787871e-05,3.463831769634907e-05,4.339210931428025e-05,5.171111784554799e-05,5.994063774717691e-05,6.815000736938362e-05,7.293312380219354e-05,7.223247259194345e-05,7.153182138169339e-05,7.148076067393771e-05,7.347587210947437e-05,7.555352747538706e-05,7.761529662572201e-05,8.121418499319756e-05,8.535482286171233e-05,8.946633400523838e-05,0.00010209008275462744,0.00011473703125709833,0.00012738397975956922,0.00012850702196323658,0.0001251700073899424,0.00012356513880583332,0.00014143870560172836,0.00015743089568802363,0.00016667890368033168,0.00016668616288648488,0.0001689909360487898,0.0001617230903675496,0.00015142523114630997,0.00014196117409664223,0.00015049025106483947,0.00015724271882613648,0.00015481621342116903,0.0001524601785203852,0.0001509593569513636,0.0001511890109273049,0.00015170643393138647,0.00015243121962599097,0.00015497786801025953,0.0001566345962752242,0.00015845888854955795,0.0001615478324661686,0.00016463677638277918,0.0001682118616122473,0.0001697932295340969,0.00016906797808171942,0.00016799250650182453,0.00016634670677010706,0.00016565370939389343,0.00016534258866482247,0.0001643539479266359,0.00016231707572776288,0.00015597309759479835,0.00014781831585654472,0.00011651949053713125,8.001897120633308e-05,4.303827857037139e-05,-7.849034519873331e-06,-6.357936018941026e-05,-0.00012831286494484594,-0.00020163046541373214,-0.00035622087580794724,-0.0004687024690108718,-0.6107527452916667,0.7805302891666667,3.4616945666666665,101099.080625,1.2238820423333332e-05,0.8149999976158142,17.572500228881836,199.5487518310547,0.9910834718568904,0.6642249961137772,-0.5380051715382992,0.8429415373547832,-0.5000000000000004,0.8660254037844384
2013-12-29,-0.00019840369360126864,-0.0001550114164568104,-0.00012197909680612534,-9.693409996013218e-05,-7.196855048883313e-05,-5.3637790564554835e-05,-4.285668880113921e-05,-3.258965492924323e-05,-2.388671086697106e-05,-1.666599803095806e-05,-9.81964146713545e-06,-2.9732849033128456e-06,1.589327092117714e-05,4.037081978503675e-05,6.484836864889619e-05,7.694445236829206e-05,7.627601012087767e-05,7.560756787346331e-05,7.955307586846575e-05,8.819835352695996e-05,0.0001004053464386741,0.00011066403192836468,0.00010725641164345887,0.00010299237739219157,9.766561157075425e-05,9.249765773817742e-05,8.777620288036296e-05,8.30547480225485e-05,8.039173127287088e-05,7.997510759448476e-05,7.958672210304257e-05,7.833398808567977e-05,7.20243819062028e-05,6.322172537850083e-05,5.4419068850798864e-05,4.555925462421321e-05,3.8643622158147486e-05,3.1727989692081756e-05,3.12648380813542e-05,3.867069136699122e-05,4.645357964490076e-05,5.4142071430793854e-05,6.18085810936809e-05,6.686338457606567e-05,6.645356236845037e-05,6.60437401608351e-05,6.612111083009063e-05,6.832763096983789e-05,7.062419903363172e-05,7.290885243574225e-05,7.70340407845966e-05,8.17502285891301e-05,8.644457134992205e-05,0.00010050587356716962,0.00011459248460596101,0.0001286790956447524,0.00012979684649554868,0.00012579297432681346,0.000123678715964462,0.00014289471389140632,0.00016069967928615078,0.0001711473551238183,0.0001715142141038624,0.00017360420855102023,0.00016505503393135797,0.00015320038999533267,0.00014271607314937814,0.00015201008382952365,0.00015935114579623428,0.0001566481877279755,0.00015399808253785448,0.0001519893873465551,0.00015186848365885162,0.0001519773244000516,0.00015226616405452742,0.0001545424902795458,0.00015615137641508624,0.0001580352278749659,0.00016129869930823853,0.00016456217074151109,0.00016819024815942677,0.00016962325428498476,0.00016853994836593135,0.0001671939773512399,0.0001654202602226815,0.00016468596384558185,0.00016468911038981378,0.00016418411692720902,0.00016253559823476446,0.0001569483404837828,0.00015000298002883434,0.00011780957203080239,8.012040601738314e-05,4.2071110025091235e-05,-1.045710954173362e-05,-6.670231513501034e-05,-0.00013143745249439241,-0.0002044013595696347,-0.00035900910386357863,-0.00047374097195638593,-0.1620566104166666,-2.2169132191666665,4.826255987500001,101115.20541666668,5.3445497525000005e-06,0.9100000262260436,12.486249923706056,212.3387451171875,2.222828505822177,0.8281000477314002,-0.0344216116227458,0.9994074007397048,-2.4492935982947064e-16,1.0
2014-01-28,-0.00020462737802561505,-0.00015907340943636686,-0.0001272307293780086,-0.00010189738824642855,-7.66170120313113e-05,-5.8524324492133193e-05,-4.747665692508946e-05,-3.677170128572547e-05,-2.7761176273453933e-05,-2.0068374498344822e-05,-1.2625143571362635e-05,-5.181912644380448e-06,1.5064486284460704e-05,4.123926780918204e-05,6.741404933390319e-05,8.033674020059964e-05,7.974719059809646e-05,7.91576409955933e-05,8.35665374890417e-05,9.278661150992332e-05,0.00010438116236628488,0.00011467684160796406,0.00011103031992026232,0.00010645601643566895,0.0001011732252376289,9.620246771269888e-05,9.171541741042808e-05,8.722836710815731e-05,8.411360887797774e-05,8.2524937703757e-05,8.09668578987255e-05,7.847240052394667e-05,7.15910424563548e-05,6.218319206842753e-05,5.277534168050024e-05,4.381006802325329e-05,3.706994686976905e-05,3.03298257162848e-05,2.7891358466359333e-05,3.3949273419702186e-05,4.1196041444253536e-05,4.834350511441081e-05,5.5467154817978197e-05,6.0793645349937794e-05,6.067465214495731e-05,6.0555658939976834e-05,6.0761460986243545e-05,6.31793898302014e-05,6.569487059187639e-05,6.820240824576251e-05,7.285389657599566e-05,7.814563431654786e-05,8.342280869460571e-05,9.89216643797118e-05,0.00011444793795482368,0.0001299742115299356,0.0001310866710278608,0.00012641594126368454,0.0001237922931230907,0.00014435072218108426,0.00016396846288427796,0.00017561580656730492,0.00017634226532123987,0.00017821748105325066,0.00016838697749516632,0.00015497554884435534,0.00014347097220211404,0.00015352991659420783,0.00016145957276633208,0.00015848016203478198,0.00015553598655532373,0.0001530194177417466,0.00015254795639039833,0.00015224821486871677,0.00015210110848306384,0.00015410711254883205,0.00015566815655494831,0.0001576115672003739,0.00016104956615030846,0.000164487565100243,0.00016816863470660626,0.00016945327903587263,0.0001680119186501433,0.00016639544820065528,0.00016449381367525596,0.0001637182182972703,0.0001640356321148051,0.0001640142859277821,0.00016275412074176604,0.0001579235833727673,0.00015218764420112395,0.00011909965352447354,8.02218408284332e-05,4.110394147981108e-05,-1.3065184563593905e-05,-6.982527008061041e-05,-0.00013456204004393886,-0.00020717225372553723,-0.00036179733191921007,-0.0004787794749019,-0.2933616616666666,-0.8214162194166666,4.468344529166667,101116.235,0.0006625254891625,0.7074999809265137,12.096250534057615,236.69625854492188,0.8722302849916398,0.5005562230110172,0.4635502709028509,0.886070621534138,0.4999999999999999,0.8660254037844387
2014-02-27,-0.00021085106244996145,-0.00016313540241592335,-0.0001324823619498919,-0.00010686067653272495,-8.126547357378947e-05,-6.341085841971154e-05,-5.2096625049039705e-05,-4.0953747642207705e-05,-3.163564167993681e-05,-2.347075096573158e-05,-1.5430645675589813e-05,-7.390540385448051e-06,1.4235701647744265e-05,4.2107715833327335e-05,6.997973001891019e-05,8.372902803290721e-05,8.321837107531525e-05,8.27077141177233e-05,8.757999910961767e-05,9.737486949288666e-05,0.00010835697829389564,0.00011868965128756345,0.00011480422819706576,0.00010991965547914632,0.00010468083890450354,9.990727768722032e-05,9.565463194049321e-05,9.14019861937661e-05,8.783548648308461e-05,8.507476781302923e-05,8.234699369440842e-05,7.861081296221356e-05,7.11577030065068e-05,6.114465875835422e-05,5.113161451020162e-05,4.2060881422293375e-05,3.549627158139061e-05,2.8931661740487844e-05,2.4517878851364468e-05,2.922785547241316e-05,3.593850324360631e-05,4.254493879802775e-05,4.9125728542275486e-05,5.4723906123809935e-05,5.489574192146423e-05,5.506757771911855e-05,5.540181114239646e-05,5.8031148690564934e-05,6.076554215012105e-05,6.349596405578277e-05,6.86737523673947e-05,7.454104004396562e-05,8.040104603928937e-05,9.733745519225399e-05,0.00011430339130368637,0.00013126932741511875,0.00013237649556017294,0.0001270389082005556,0.00012390587028171936,0.0001458067304707622,0.0001672372464824051,0.00018008425801079156,0.00018117031653861734,0.00018283075355548107,0.00017171892105897465,0.000156750707693378,0.00014422587125484995,0.00015504974935889198,0.00016356799973642989,0.00016031213634158846,0.000157073890572793,0.00015404944813693808,0.00015322742912194504,0.0001525191053373819,0.00015193605291160026,0.00015367173481811833,0.0001551849366948104,0.00015718790652578186,0.0001608004329923784,0.00016441295945897487,0.00016814702125378576,0.00016928330378676048,0.00016748388893435525,0.00016559691905007064,0.0001635673671278304,0.0001627504727489587,0.00016338215383979643,0.00016384445492835523,0.00016297264324876764,0.00015889882626175176,0.0001543723083734136,0.0001203897350181447,8.032327563948325e-05,4.0136772934530924e-05,-1.567325958545419e-05,-7.294822502621051e-05,-0.0001376866275934853,-0.00020994314788143977,-0.00036458555997484146,-0.00048381797784741414,0.8673108429166666,0.0400988278208333,4.190626541666666,101140.7475,5.398194026916666e-05,1.027500033378601,13.123749732971191,195.4375,0.8682373029497313,1.0557563185930263,0.8406184056344782,0.5416278206559814,0.8660254037844386,0.5000000000000001
2014-03-30,-0.00021707474687430786,-0.00016719739539547982,-0.00013773399452177517,-0.00011182396481902132,-8.591393511626765e-05,-6.82973923472899e-05,-5.671659317298995e-05,-4.513579399868994e-05,-3.5510107086419685e-05,-2.6873127433118337e-05,-1.823614777981699e-05,-9.599168126515647e-06,1.3406917011027827e-05,4.2976163857472624e-05,7.254541070391721e-05,8.712131586521477e-05,8.668955155253403e-05,8.62577872398533e-05,9.159346073019361e-05,0.00010196312747585001,0.0001123327942215064,0.00012270246096716283,0.0001185781364738692,0.00011338329452262369,0.00010818845257137819,0.00010361208766174178,9.959384647055834e-05,9.55756052793749e-05,9.155736408819147e-05,8.762459792230145e-05,8.372712949009133e-05,7.874922540048045e-05,7.07243635566588e-05,6.0106125448280904e-05,4.9487887339903e-05,4.031169482133345e-05,3.392259629301217e-05,2.7533497764690887e-05,2.1144399236369603e-05,2.4506437525124138e-05,3.0680965042959096e-05,3.674637248164471e-05,4.2784302266572776e-05,4.865416689768206e-05,4.911683169797117e-05,4.957949649826028e-05,5.004216129854938e-05,5.288290755092846e-05,5.5836213708365734e-05,5.878951986580302e-05,6.449360815879374e-05,7.093644577138339e-05,7.737928338397305e-05,9.575324600479617e-05,0.00011415884465254905,0.00013256444330030193,0.00013366632009248505,0.0001276618751374267,0.00012401944744034804,0.00014726273876044014,0.00017050603008053226,0.0001845527094542782,0.00018599836775599484,0.00018744402605771148,0.00017505086462278298,0.00015852586654240068,0.00014498077030758585,0.00015656958212357616,0.0001656764267065277,0.00016214411064839493,0.00015861179459026226,0.00015507947853212958,0.00015390690185349175,0.00015278999580604704,0.00015177099734013668,0.00015323635708740458,0.00015470171683467247,0.00015676424585118982,0.00016055129983444833,0.00016433835381770678,0.00016812540780096526,0.00016911332853764834,0.0001669558592185672,0.000164798389899486,0.00016264092058040485,0.00016178272720064713,0.00016272867556478774,0.00016367462392892834,0.00016319116575576922,0.00015987406915073622,0.0001565569725457032,0.00012167981651181584,8.042471045053331e-05,3.916960438925077e-05,-1.8281334607314475e-05,-7.607117997181058e-05,-0.00014081121514303177,-0.00021271404203734233,-0.00036737378803047285,-0.0004888564807929282,1.07132656725,0.9663041420833332,5.457588341666667,100930.59666666666,2.02457109925e-05,0.7250000238418579,12.74250030517578,197.0825042724609,1.4427350098694756,0.5256250345706945,0.9992500112396836,0.0387222808921744,1.0,6.123233995736766e-17
2014-04-29,-0.0002284774882497644,-0.00018049010733485132,-0.0001504451547415816,-0.00012368023707534336,-9.784915392896306e-05,-8.001477679162418e-05,-6.775185528014174e-05,-5.548893376865922e-05,-4.50647942205598e-05,-3.555551957839628e-05,-2.6046244936232762e-05,-1.7232265503509884e-05,4.206681522685537e-06,3.1703931664789876e-05,5.920118180689401e-05,7.270867543047766e-05,7.223926938876532e-05,7.1769863347053e-05,7.662424604659086e-05,8.587136271840583e-05,9.496138207788504e-05,0.00010405140143736429,9.976235196088963e-05,9.451216901972287e-05,8.948049686083227e-05,8.50197265865039e-05,8.120980306744582e-05,7.773363587555762e-05,7.425746868366942e-05,7.117023577558219e-05,6.847723334941647e-05,6.478690570103468e-05,5.8284001664150615e-05,4.877505796850052e-05,3.915609301910689e-05,3.086824707569022e-05,2.5153103277118087e-05,2.011754860607216e-05,1.5249108228903215e-05,1.9381717221342724e-05,2.6110470117548777e-05,3.2710749796324926e-05,3.922808326635707e-05,4.5590279671325726e-05,4.696121469399884e-05,4.8332149716671946e-05,4.927453711698944e-05,5.230187694807287e-05,5.543311822997924e-05,5.856435951188564e-05,6.423478430353367e-05,7.082362893832062e-05,7.818981696825197e-05,9.65693511596296e-05,0.00011449612360559476,0.00013180824547138814,0.00013314770100896324,0.00012802349815188094,0.00012519271912852823,0.0001471795268902562,0.00016916047739223,0.0001825559182596072,0.00018431964736818817,0.0001860833764767691,0.0001747847752097856,0.00015948981347336386,0.00014694553036361977,0.00015760177776231123,0.00016585952259038966,0.00016238566724662633,0.00015891181190286305,0.00015609473196996753,0.000155645894347754,0.00015524844500048796,0.00015494137188233056,0.00015654344187115152,0.00015810316334907465,0.00016021411799861267,0.00016391694184821946,0.00016744955461444447,0.00017089375555641805,0.0001717541411938605,0.00016971108985675134,0.00016742982671354265,0.00016514603790163403,0.00016406158072602395,0.0001643336093396907,0.00016457737067684697,0.00016350167982572656,0.00015916087872138785,0.0001539429411653217,0.00011959264105954383,7.927966951230521e-05,3.813558367723438e-05,-1.7958501790405102e-05,-7.436542390536537e-05,-0.00014050354283925032,-0.00021659709765931264,-0.0003705759941446206,-0.000489189712128648,0.2313416820833333,1.5436000784583337,4.000271733333333,100955.109375,0.0006889899530816,0.8974999785423279,15.032500267028809,184.10374450683597,1.560839574102899,0.805506211483479,0.8880573226294932,-0.4597327394521039,0.8660254037844387,-0.4999999999999998
2014-05-29,-0.0002398802296252209,-0.00019378281927422283,-0.00016315631496138802,-0.0001355365093316654,-0.00010978437274165847,-9.173216123595846e-05,-7.878711738729352e-05,-6.58420735386285e-05,-5.461948135469993e-05,-4.423791172367423e-05,-3.385634209264853e-05,-2.486536288050412e-05,-4.993553965656753e-06,2.0431699472107122e-05,4.585695290987081e-05,5.829603499574056e-05,5.778898722499661e-05,5.728193945425269e-05,6.16550313629881e-05,6.977959796096163e-05,7.758996993426368e-05,8.540034190756575e-05,8.094656744791007e-05,7.564104351682204e-05,7.077254115028634e-05,6.642736551126602e-05,6.282575966433332e-05,5.989166647174034e-05,5.695757327914736e-05,5.4715873628862924e-05,5.322733720874161e-05,5.082458600158889e-05,4.584363977164242e-05,3.744399048872014e-05,2.882429869831079e-05,2.142479933004698e-05,1.6383610261224006e-05,1.2701599447453428e-05,9.353817221436825e-06,1.4256996917561313e-05,2.1539975192138455e-05,2.8675127111005148e-05,3.567186426614137e-05,4.252639244496939e-05,4.480559769002651e-05,4.708480293508361e-05,4.8506912935429496e-05,5.172084634521727e-05,5.503002275159276e-05,5.833919915796826e-05,6.397596044827358e-05,7.071081210525787e-05,7.90003505525309e-05,9.738545631446303e-05,0.00011483340255864049,0.00013105204764247435,0.00013262908192544147,0.0001283851211663352,0.00012636599081670844,0.00014709631502007225,0.00016781492470392776,0.00018055912706493624,0.00018264092698038148,0.00018472272689582672,0.0001745186857967882,0.00016045376040432703,0.00014891029041965372,0.00015863397340104627,0.00016604261847425164,0.00016262722384485773,0.00015921182921546388,0.00015710998540780551,0.00015738488684201627,0.0001577068941949289,0.00015811174642452443,0.00015985052665489847,0.00016150460986347683,0.00016366399014603554,0.0001672825838619906,0.00017056075541118217,0.00017366210331187085,0.00017439495385007265,0.0001724663204949355,0.0001700612635275993,0.0001676511552228632,0.00016634043425140077,0.00016593854311459363,0.00016548011742476557,0.0001638121938956839,0.00015844768829203948,0.00015132890978494017,0.00011750546560727181,7.813462857407711e-05,3.710156296521799e-05,-1.763566897349573e-05,-7.265966783892018e-05,-0.00014019587053546887,-0.00022048015328128296,-0.00037377820025876835,-0.0004895229434643678,2.50256475,2.2500209916666667,6.8706434708333335,101006.79875,0.0004044771192916,1.5162500143051147,14.418749809265137,207.0675048828125,3.365326847556298,2.2990141058802607,0.545240438540651,-0.8382797052177744,0.4999999999999999,-0.8660254037844387
2014-06-29,-0.00025128297100067746,-0.00020707553121359433,-0.00017586747518119446,-0.00014739278158798746,-0.00012171959155435387,-0.00010344954568029275,-8.98223794944453e-05,-7.619521330859777e-05,-6.417416848884005e-05,-5.292030386895217e-05,-4.1666439249064303e-05,-3.249846025749836e-05,-1.4193789453999042e-05,9.159467279424374e-06,3.2512724012847616e-05,4.3883394561003444e-05,4.3338705061227905e-05,4.2794015561452386e-05,4.668581667938535e-05,5.368783320351745e-05,6.0218557790642314e-05,6.67492823777672e-05,6.213078293493051e-05,5.676991801392121e-05,5.206458543974041e-05,4.783500443602814e-05,4.44417162612208e-05,4.204969706792306e-05,3.9657677874625305e-05,3.8261511482143666e-05,3.7977441068066746e-05,3.6862266302143105e-05,3.340327787913424e-05,2.611292300893975e-05,1.8492504377514687e-05,1.198135158440374e-05,7.614117245329922e-06,5.285650288834697e-06,3.4585262139704348e-06,9.132276613779903e-06,1.6969480266728133e-05,2.4639504425685367e-05,3.2115645265925666e-05,3.9462505218613055e-05,4.264998068605417e-05,4.5837456153495275e-05,4.7739288753869555e-05,5.113981574236168e-05,5.462692727320627e-05,5.8114038804050874e-05,6.37171365930135e-05,7.05979952721951e-05,7.981088413680982e-05,9.820156146929646e-05,0.0001151706815116862,0.00013029584981356053,0.00013211046284191966,0.00012874674418078948,0.00012753926250488862,0.00014701310314988833,0.00016646937201562548,0.00017856233587026525,0.00018096220659257481,0.00018336207731488435,0.0001742525963837908,0.0001614177073352902,0.00015087505047568764,0.00015966616903978134,0.0001662257143581136,0.0001628687804430891,0.00015951184652806467,0.00015812523884564347,0.00015912387933627852,0.00016016534338936982,0.0001612821209667183,0.0001631576114386454,0.00016490605637787902,0.00016711386229345838,0.0001706482258757617,0.00017367195620791986,0.00017643045106732365,0.00017703576650628482,0.00017522155113311965,0.00017269270034165593,0.00017015627254409239,0.00016861928777677762,0.0001675434768894966,0.0001663828641726842,0.00016412270796564127,0.0001577344978626911,0.00014871487840455866,0.0001154182901549998,7.698958763584902e-05,3.60675422532016e-05,-1.7312836156586353e-05,-7.095391177247497e-05,-0.00013988819823168743,-0.0002243632089032533,-0.0003769804063729161,-0.0004898561748000876,3.74582735,2.7478714125,8.792759004166667,101015.91125,0.00030006965,1.6987500190734863,14.022500038146973,222.1475067138672,4.64564525503646,2.88575162730217,0.0430222330045305,-0.99907411510223,1.2246467991473532e-16,-1.0
2014-07-29,-0.00026268571237613396,-0.00022036824315296584,-0.0001885786354010009,-0.0001592490538443095,-0.0001336548103670493,-0.00011516693012462702,-0.00010085764160159709,-8.654835307856705e-05,-7.372885562298016e-05,-6.160269601423012e-05,-4.947653640548008e-05,-4.013155763449259e-05,-2.339402494234133e-05,-2.11276491325838e-06,1.9168495115824414e-05,2.9470754126266337e-05,2.8888422897459197e-05,2.8306091668652076e-05,3.1716601995782595e-05,3.7596068446073256e-05,4.284714564702095e-05,4.809822284796866e-05,4.331499842195095e-05,3.7898792511020386e-05,3.335662972919449e-05,2.9242643360790263e-05,2.60576728581083e-05,2.4207727664105777e-05,2.2357782470103254e-05,2.18071493354244e-05,2.2727544927391887e-05,2.2899946602697322e-05,2.0962915986626047e-05,1.478185552915937e-05,8.160710056718578e-06,2.537903838760508e-06,-1.1553757705641586e-06,-2.130298869784032e-06,-2.4367647934959537e-06,4.0075563099984886e-06,1.2398985341317815e-05,2.060388174036559e-05,2.8559426265709964e-05,3.639861799225672e-05,4.049436368208184e-05,4.4590109371906936e-05,4.6971664572309606e-05,5.055878513950608e-05,5.422383179481978e-05,5.7888878450133495e-05,6.345831273775342e-05,7.048517843913235e-05,8.062141772108874e-05,9.901766662412988e-05,0.00011550796046473193,0.00012953965198464674,0.00013159184375839786,0.00012910836719524373,0.0001287125341930688,0.00014692989127970438,0.00016512381932732323,0.0001765655446755943,0.00017928348620476812,0.00018200142773394196,0.00017398650697079344,0.00016238165426625336,0.00015283981053172157,0.00016069836467851641,0.0001664088102419756,0.0001631103370413205,0.0001598118638406655,0.00015914049228348145,0.0001608628718305408,0.00016262379258381076,0.0001644524955089122,0.00016646469622239236,0.0001683075028922812,0.00017056373444088123,0.00017401386788953283,0.00017678315700465756,0.00017919879882277644,0.000179676579162497,0.00017797678177130383,0.00017532413715571257,0.00017266138986532154,0.00017089814130215444,0.00016914841066439953,0.0001672856109206028,0.0001644332220355986,0.00015702130743334273,0.00014610084702417714,0.00011333111470272777,7.584454669762093e-05,3.503352154118522e-05,-1.699000333967698e-05,-6.924815570602977e-05,-0.000139580525927906,-0.00022824626452522362,-0.00038018261248706385,-0.0004901894061358073,5.025238033333333,-0.4811286864583333,9.149819429166667,101003.430625,0.0002159674960833,1.992500066757202,13.227499961853027,228.6875,5.0482177156490575,3.970056516027455,-0.455906693508459,-0.8900275764346766,-0.4999999999999997,-0.8660254037844388
2014-08-29,-0.00027408845375159047,-0.00023366095509233734,-0.0002012897956208073,-0.00017110532610063153,-0.0001455900291797447,-0.0001268843145689613,-0.00011189290370874887,-9.690149284853633e-05,-8.328354275712029e-05,-7.028508815950806e-05,-5.728663356189584e-05,-4.776465501148683e-05,-3.259426043068362e-05,-1.3384997105941128e-05,5.824266218801212e-06,1.5058113691529231e-05,1.4438140733690489e-05,1.3818167775851774e-05,1.674738731217984e-05,2.150430368862907e-05,2.547573350339959e-05,2.944716331817011e-05,2.4499213908971384e-05,1.902766700811956e-05,1.4648674018648552e-05,1.0650282285552384e-05,7.673629454995782e-06,6.365758260288499e-06,5.057887065581189e-06,5.3527871887051426e-06,7.477648786717028e-06,8.937626903251532e-06,8.522554094117862e-06,3.450788049378983e-06,-2.1710842640775238e-06,-6.905543906882731e-06,-9.924868786458243e-06,-9.546248028402765e-06,-8.332055800962345e-06,-1.117163993782922e-06,7.828490415907493e-06,1.6568259055045808e-05,2.500320726549426e-05,3.3334730765900384e-05,3.833874667810951e-05,4.33427625903186e-05,4.6204040390749664e-05,4.997775453665049e-05,5.382073631643329e-05,5.766371809621611e-05,6.319948888249333e-05,7.037236160606959e-05,8.143195130536768e-05,9.983377177896332e-05,0.00011584523941777765,0.00012878345415573295,0.00013107322467487609,0.000129469990209698,0.00012988580588124902,0.00014684667940952043,0.00016377826663902098,0.0001745687534809233,0.00017760476581696146,0.0001806407781529996,0.00017372041755779605,0.00016334560119721654,0.00015480457058775551,0.00016173056031725146,0.00016659190612583756,0.0001633518936395519,0.0001601118811532663,0.0001601557457213194,0.00016260186432480304,0.00016508224177825168,0.0001676228700511061,0.0001697717810061393,0.0001717089494066834,0.0001740136065883041,0.00017737950990330396,0.00017989435780139525,0.00018196714657822924,0.00018231739181870913,0.00018073201240948798,0.00017795557396976921,0.00017516650718655072,0.00017317699482753126,0.0001707533444393025,0.00016818835766852142,0.00016474373610555595,0.00015630811700399435,0.00014348681564379563,0.00011124393925045576,7.469950575939283e-05,3.399950082916883e-05,-1.6667170522767607e-05,-6.754239963958457e-05,-0.00013927285362412456,-0.00023212932014719394,-0.0003833848186012116,-0.0004905226374715271,3.179301575,2.1100425791666666,8.444271358333333,100896.09395833332,0.0001700123150416,1.59375,14.93000030517578,207.64874267578125,3.815788017001704,2.5400390625,-0.8452490573530634,-0.5343725582809785,-0.8660254037844385,-0.5000000000000004
2014-09-28,-0.00028549119512704703,-0.00024695366703170884,-0.00021400095584061374,-0.0001829615983569536,-0.0001575252479924401,-0.0001386016990132956,-0.00012292816581590066,-0.00010725463261850561,-9.283822989126041e-05,-7.8967480304786e-05,-6.509673071831161e-05,-5.5397752388481065e-05,-4.179449591902591e-05,-2.4657229298623876e-05,-7.519962678221976e-06,6.454732567921177e-07,-1.2141430078219258e-08,-6.697561169485291e-07,1.7781726285770916e-06,5.4125389311848846e-06,8.104321359778227e-06,1.079610378837157e-05,5.683429395991819e-06,1.5654150521873377e-07,-4.0592816918973704e-06,-7.942078789685496e-06,-1.0710413948116735e-05,-1.1476211143528778e-05,-1.2242008338940862e-05,-1.1101574958014116e-05,-7.772247353957838e-06,-5.024692796194244e-06,-3.917807798390323e-06,-7.880279430401404e-06,-1.2502878584873626e-05,-1.634899165252597e-05,-1.8694361802352327e-05,-1.6962197187021494e-05,-1.4227346808428734e-05,-6.241884297564333e-06,3.257995490497174e-06,1.2532636369726027e-05,2.1446988265278556e-05,3.027084353954405e-05,3.618312967413718e-05,4.2095415808730264e-05,4.543641620918972e-05,4.93967239337949e-05,5.34176408380468e-05,5.743855774229873e-05,6.294066502723325e-05,7.025954477300682e-05,8.22424848896466e-05,0.00010064987693379676,0.00011618251837082338,0.00012802725632681916,0.00013055460559135428,0.00012983161322415224,0.0001310590775694292,0.0001467634675393365,0.00016243271395071873,0.0001725719622862523,0.00017592604542915476,0.00017928012857205722,0.00017345432814479866,0.00016430954812817971,0.00015676933064378944,0.00016276275595598653,0.00016677500200969954,0.0001635934502377833,0.00016041189846586711,0.00016117099915915735,0.00016434085681906528,0.00016754069097269262,0.00017079324459329996,0.00017307886578988625,0.0001751103959210856,0.00017746347873572694,0.0001807451519170751,0.00018300555859813295,0.00018473549433368206,0.0001849582044749213,0.00018348724304767213,0.00018058701078382586,0.0001776716245077799,0.00017545584835290808,0.00017235827821420545,0.00016909110441644002,0.0001650542501755133,0.00015559492657464598,0.00014087278426341411,0.00010915676379818375,7.355446482116473e-05,3.296548011715244e-05,-1.6344337705858234e-05,-6.583664357313936e-05,-0.0001389651813203431,-0.00023601237576916426,-0.00038658702471535935,-0.000490855868807247,-0.0436922697499999,2.1413847583333334,4.564249566666667,101080.60979166666,0.0004531542432916,1.1862499713897705,14.479999542236328,197.88250732421875,2.1418304549282645,1.4071889946222311,-0.9988797155850336,-0.0473213883224323,-1.0,-1.8369701987210294e-16
