valid_time,u10,v10,fg10,msl,sst,tp,latitude,longitude
2026-01-12 01:00:00,-1.3554688,-1.5151978,3.94374,101364.56,,0.0,6.5,80.0
2026-01-12 02:00:00,-0.871521,-1.9299927,4.353544,101467.25,,0.0,6.5,80.0
2026-01-12 03:00:00,-0.46839905,-2.0980682,4.4210134,101574.25,,0.0,6.5,80.0
2026-01-12 04:00:00,-0.06175232,-2.0726318,4.3398247,101608.5,,0.0,6.5,80.0
2026-01-12 05:00:00,0.40316772,-2.030899,4.066166,101599.94,,0.0,6.5,80.0
2026-01-12 06:00:00,0.6494293,-1.5974274,3.510171,101495.25,,0.0,6.5,80.0
2026-01-12 07:00:00,1.0184174,-0.9998779,3.720977,101433.19,,7.6293945e-05,6.5,80.0
2026-01-12 08:00:00,2.028183,-0.15420532,5.058407,101278.94,,0.00015115738,6.5,80.0
2026-01-12 09:00:00,1.9761505,-0.43052673,5.300531,101244.875,,8.392334e-05,6.5,80.0
2026-01-12 10:00:00,1.5176239,-1.7613678,5.3394203,101212.875,,0.00021505356,6.5,80.0
2026-01-12 11:00:00,0.5278168,-0.28393555,5.129807,101201.69,,0.0009646416,6.5,80.0
2026-01-12 12:00:00,0.15603638,-0.67678833,4.4295487,101292.44,,0.001376152,6.5,80.0
2026-01-12 13:00:00,0.6586914,-1.4768066,4.350879,101353.75,,0.0005970001,6.5,80.0
2026-01-12 14:00:00,0.5952301,-1.7045288,2.7614927,101430.625,,0.00016069412,6.5,80.0
2026-01-12 15:00:00,0.103500366,-1.8627319,2.68534,101526.31,,2.5749207e-05,6.5,80.0
2026-01-12 16:00:00,-0.20932007,-1.8253937,2.362664,101572.625,,2.861023e-06,6.5,80.0
2026-01-12 17:00:00,-0.23280334,-1.9457855,2.2465537,101566.125,,0.0,6.5,80.0
2026-01-12 18:00:00,-0.2591858,-2.1117096,2.149226,101525.375,,0.0,6.5,80.0
2026-01-12 19:00:00,-0.418396,-1.9884644,3.2242615,101482.31,,2.861023e-06,6.5,80.0
2026-01-12 20:00:00,-0.6834564,-1.8018494,3.1780357,101401.56,,1.9073486e-06,6.5,80.0
2026-01-12 21:00:00,-0.7206421,-1.3961182,3.0150745,101335.625,,1.4305115e-06,6.5,80.0
2026-01-12 22:00:00,-0.19955444,-0.8935089,2.6779437,101322.25,,1.9073486e-06,6.5,80.0
2026-01-12 23:00:00,-0.19914246,-0.57588196,3.414578,101301.94,,3.194809e-05,6.5,80.0
2026-01-13 00:00:00,-0.51634216,-0.3764801,2.110783,101363.5,,3.8146973e-06,6.5,80.0
2026-01-13 01:00:00,-0.6756134,-0.08529663,2.016036,101428.06,,0.0,6.5,80.0
2026-01-13 02:00:00,-0.76101685,0.18351746,2.3743567,101516.81,,0.0,6.5,80.0
2026-01-13 03:00:00,-0.39543152,0.3853302,2.4543772,101619.25,,0.0,6.5,80.0
2026-01-13 04:00:00,0.12332153,0.38108826,2.5192227,101621.5,,4.7683716e-07,6.5,80.0
2026-01-13 05:00:00,0.7491913,0.29405212,3.5057573,101624.0,,2.3841858e-06,6.5,80.0
2026-01-13 06:00:00,1.5157928,0.14987183,4.146923,101531.31,,3.33786e-06,6.5,80.0
2026-01-13 07:00:00,2.7510376,0.14741516,5.2207813,101442.375,,4.2915344e-05,6.5,80.0
2026-01-13 08:00:00,3.6319733,0.20780945,6.5738444,101310.06,,4.4822693e-05,6.5,80.0
2026-01-13 09:00:00,2.7054138,0.63223267,6.5473013,101264.625,,0.0017585754,6.5,80.0
2026-01-13 10:00:00,2.7799072,1.1329346,5.181718,101168.31,,0.00111866,6.5,80.0
2026-01-13 11:00:00,1.1930542,-0.10762024,4.808892,101160.94,,0.00072336197,6.5,80.0
2026-01-13 12:00:00,-0.1362915,-1.2544556,3.8795335,101234.625,,0.0003399849,6.5,80.0
2026-01-13 13:00:00,-1.3631744,-1.9747009,3.0353196,101329.81,,0.00049591064,6.5,80.0
2026-01-13 14:00:00,-0.9762726,-1.9841919,3.3276625,101410.06,,0.0009250641,6.5,80.0
2026-01-13 15:00:00,-0.64349365,-2.086258,3.4828138,101478.56,,0.001115799,6.5,80.0
2026-01-13 16:00:00,-0.60317993,-2.273819,3.5662153,101524.06,,0.0007944107,6.5,80.0
2026-01-13 17:00:00,-0.6476135,-2.39505,3.5038762,101527.75,,0.0003681183,6.5,80.0
2026-01-13 18:00:00,-0.84866333,-2.293396,3.5767016,101496.94,,0.00014019012,6.5,80.0
2026-01-13 19:00:00,-1.0581055,-1.9382782,3.8413494,101429.81,,1.0967255e-05,6.5,80.0
2026-01-13 20:00:00,-1.3439178,-1.5832062,3.9085217,101342.19,,0.0,6.5,80.0
2026-01-13 21:00:00,-1.5784454,-1.2676239,3.7533214,101275.0,,0.0,6.5,80.0
2026-01-13 22:00:00,-1.7664795,-1.3269501,3.5881622,101252.0,,0.0,6.5,80.0
2026-01-13 23:00:00,-1.6346893,-0.7721863,3.5000818,101251.5,,0.0,6.5,80.0
2026-01-14 00:00:00,-1.5337219,-0.4305725,3.3598685,101284.31,,4.7683716e-07,6.5,80.0
2026-01-14 01:00:00,-1.6648712,-0.56062317,3.297461,101376.125,,4.7683716e-07,6.5,80.0
2026-01-14 02:00:00,-1.4789429,-0.7656708,3.7945673,101454.69,,4.7683716e-07,6.5,80.0
2026-01-14 03:00:00,-1.1269989,-0.7776489,3.8327901,101545.5,,0.0,6.5,80.0
2026-01-14 04:00:00,-0.70513916,-1.0693207,3.7722685,101551.81,,4.7683716e-07,6.5,80.0
2026-01-14 05:00:00,-0.026031494,-1.425827,3.8770685,101523.5,,4.7683716e-07,6.5,80.0
2026-01-14 06:00:00,0.7730255,-1.9610138,4.1901717,101409.625,,4.7683716e-07,6.5,80.0
2026-01-14 07:00:00,1.2923889,-2.3149414,5.1328177,101296.06,,1.859665e-05,6.5,80.0
2026-01-14 08:00:00,1.5532837,-2.0534363,5.3014107,101177.75,,9.536743e-07,6.5,80.0
2026-01-14 09:00:00,1.6832733,-1.3616028,5.0856833,101072.31,,1.9073486e-06,6.5,80.0
2026-01-14 10:00:00,2.3551483,-1.2125854,4.8587427,100976.75,,0.0,6.5,80.0
2026-01-14 11:00:00,2.5297089,-0.29995728,5.169626,100942.69,,3.1471252e-05,6.5,80.0
2026-01-14 12:00:00,1.8753662,1.0698395,5.302788,101065.44,,0.000102996826,6.5,80.0
2026-01-14 13:00:00,1.3256531,1.507019,5.2269936,101159.81,,0.00010204315,6.5,80.0
2026-01-14 14:00:00,0.2216034,2.4790955,4.710382,101310.125,,7.6293945e-06,6.5,80.0
2026-01-14 15:00:00,-0.06913757,3.0710754,4.6059813,101377.81,,0.0,6.5,80.0
2026-01-14 16:00:00,-0.016326904,3.166916,4.387585,101435.25,,0.0,6.5,80.0
2026-01-14 17:00:00,-0.21783447,2.9897308,5.0497007,101403.19,,1.9550323e-05,6.5,80.0
2026-01-14 18:00:00,-0.39179993,2.7447357,4.5408115,101364.375,,0.0,6.5,80.0
2026-01-14 19:00:00,-0.5923004,2.4889069,4.5661874,101313.0,,9.536743e-06,6.5,80.0
2026-01-14 20:00:00,-0.56741333,2.263565,4.4697146,101222.125,,1.66893e-05,6.5,80.0
2026-01-14 21:00:00,-0.39282227,2.1164703,4.0249586,101171.94,,3.1471252e-05,6.5,80.0
2026-01-14 22:00:00,-0.21459961,2.6066895,3.7475474,101089.06,,1.5735626e-05,6.5,80.0
2026-01-14 23:00:00,-0.4430542,2.3576202,3.5736413,101098.0,,4.196167e-05,6.5,80.0
2026-01-15 00:00:00,-0.7150879,1.7835999,3.1155639,101142.25,,3.6239624e-05,6.5,80.0
2026-01-15 01:00:00,-0.92674255,0.833725,2.6285942,101231.125,,3.0517578e-05,6.5,80.0
2026-01-15 02:00:00,-1.0277863,0.06436157,2.9170082,101304.625,,2.4795532e-05,6.5,80.0
2026-01-15 03:00:00,-0.70570374,-0.37123108,3.2296894,101374.69,,7.1525574e-06,6.5,80.0
2026-01-15 04:00:00,-0.22917175,-0.49830627,3.4695678,101412.0,,1.4305115e-05,6.5,80.0
2026-01-15 05:00:00,0.33380127,-0.4839325,3.687602,101367.0,,5.722046e-06,6.5,80.0
2026-01-15 06:00:00,1.0459442,-0.5022583,3.5872061,101270.375,,9.536743e-07,6.5,80.0
2026-01-15 07:00:00,1.841568,-0.5102234,4.040202,101170.81,,6.198883e-05,6.5,80.0
2026-01-15 08:00:00,2.478531,-0.7402344,5.2203975,101045.875,,4.386902e-05,6.5,80.0
2026-01-15 09:00:00,3.0629272,-0.67959595,5.772186,100932.75,,0.00013160706,6.5,80.0
2026-01-15 10:00:00,3.513565,0.4166565,5.7733083,100867.25,,0.00017499924,6.5,80.0
2026-01-15 11:00:00,2.6608124,1.0970154,5.757473,100879.75,,0.00014686584,6.5,80.0
2026-01-15 12:00:00,1.8302307,1.5677948,5.0121493,100971.31,,2.0980835e-05,6.5,80.0
2026-01-15 13:00:00,1.5814819,1.9832458,4.649595,101037.125,,6.67572e-06,6.5,80.0
2026-01-15 14:00:00,1.5022278,1.7520142,4.7251782,101120.375,,2.3841858e-06,6.5,80.0
2026-01-15 15:00:00,1.25,1.2700653,4.43631,101203.44,,9.536743e-07,6.5,80.0
2026-01-15 16:00:00,0.7107239,1.1100616,4.05606,101256.0,,0.0,6.5,80.0
2026-01-15 17:00:00,0.0460968,1.0536804,3.7906992,101238.44,,0.0,6.5,80.0
2026-01-15 18:00:00,-0.4359131,0.9581299,3.900394,101212.625,,0.0,6.5,80.0
2026-01-15 19:00:00,-0.72906494,0.62872314,2.6374123,101187.625,,0.0,6.5,80.0
2026-01-15 20:00:00,-0.8877106,0.44673157,2.8433328,101125.31,,3.2424927e-05,6.5,80.0
2026-01-15 21:00:00,-0.9695587,0.14814758,2.5231643,101098.19,,9.059906e-06,6.5,80.0
2026-01-15 22:00:00,-1.5663147,-0.51086426,2.285388,101055.625,,7.1525574e-06,6.5,80.0
2026-01-15 23:00:00,-1.2010803,-0.62709045,2.2791018,101049.44,,1.9073486e-06,6.5,80.0
2026-01-16 00:00:00,-1.105484,-1.0658264,2.905424,101145.625,,4.7683716e-06,6.5,80.0
2026-01-16 01:00:00,-1.1601868,-1.3340149,3.589387,101219.625,,1.5258789e-05,6.5,80.0
2026-01-16 02:00:00,-0.8805237,-1.486206,4.6463614,101317.25,,3.2901764e-05,6.5,80.0
2026-01-16 03:00:00,-0.36619568,-1.4839172,5.0046396,101389.44,,2.3841858e-06,6.5,80.0
2026-01-16 04:00:00,0.2346344,-1.525238,4.9678464,101404.44,,0.0,6.5,80.0
2026-01-16 05:00:00,0.67700195,-1.3726501,4.7097216,101350.69,,0.0,6.5,80.0
2026-01-16 06:00:00,0.9307709,-1.1550446,4.362869,101274.69,,0.0,6.5,80.0
2026-01-16 07:00:00,1.0428925,-0.8713989,3.83413,101184.06,,0.0,6.5,80.0
2026-01-16 08:00:00,1.2249298,-0.48994446,3.6935139,101072.19,,0.0,6.5,80.0
2026-01-16 09:00:00,1.4228668,0.10900879,3.4968827,100972.19,,0.0,6.5,80.0
2026-01-16 10:00:00,1.6231995,0.9310913,3.6567922,100872.75,,0.0,6.5,80.0
2026-01-16 11:00:00,1.0665741,1.5594635,4.072255,100855.0,,0.0,6.5,80.0
2026-01-16 12:00:00,0.5601654,2.0575256,4.70418,100940.19,,0.0,6.5,80.0
2026-01-16 13:00:00,0.21611023,1.922348,4.62083,100986.125,,0.0,6.5,80.0
2026-01-16 14:00:00,-0.0034484863,1.776001,4.145185,101062.5,,0.0,6.5,80.0
2026-01-16 15:00:00,-0.32824707,0.82691956,3.863256,101148.19,,2.3841858e-06,6.5,80.0
2026-01-16 16:00:00,-0.41322327,-0.017929077,3.5065145,101222.0,,1.001358e-05,6.5,80.0
2026-01-16 17:00:00,-0.35325623,-0.60076904,2.9777944,101211.25,,4.529953e-05,6.5,80.0
2026-01-16 18:00:00,-0.2639618,-0.8643799,2.4292288,101178.25,,3.4809113e-05,6.5,80.0
2026-01-16 19:00:00,-0.08918762,-0.8353119,1.8247426,101158.44,,2.4795532e-05,6.5,80.0
2026-01-16 20:00:00,0.20858765,-1.1061554,2.0849967,101076.06,,2.3841858e-05,6.5,80.0
2026-01-16 21:00:00,0.5000458,-1.6102905,2.7777796,101029.375,,6.67572e-06,6.5,80.0
2026-01-16 22:00:00,1.1920166,-0.6601105,3.5320258,100988.75,,4.7683716e-07,6.5,80.0
2026-01-16 23:00:00,1.2266083,-0.10484314,3.8142169,100966.5,,4.7683716e-07,6.5,80.0
2026-01-17 00:00:00,1.2652435,0.031341553,4.0339513,101039.375,,0.0,6.5,80.0
2026-01-17 01:00:00,0.98023987,-0.64738464,4.3161077,101099.125,,0.0,6.5,80.0
2026-01-17 02:00:00,0.64167786,-1.6134491,5.195922,101204.31,,4.7683716e-07,6.5,80.0
2026-01-17 03:00:00,0.24848938,-2.4662628,5.8640842,101307.375,,9.536743e-07,6.5,80.0
2026-01-17 04:00:00,-0.023071289,-2.9275665,6.2016754,101338.69,,3.8146973e-06,6.5,80.0
2026-01-17 05:00:00,-0.43804932,-3.0487976,6.3987675,101324.875,,9.536743e-07,6.5,80.0
2026-01-17 06:00:00,-0.29014587,-2.9512024,6.33492,101218.94,,0.0,6.5,80.0
2026-01-17 07:00:00,-0.03640747,-2.763565,5.3626933,101133.81,,2.7656555e-05,6.5,80.0
2026-01-17 08:00:00,0.49243164,-2.4830017,5.00593,100980.0,,0.0,6.5,80.0
2026-01-17 09:00:00,1.001831,-2.2862244,4.620105,100889.44,,0.0,6.5,80.0
2026-01-17 10:00:00,1.3613739,-2.8386078,4.552096,100773.125,,0.0,6.5,80.0
2026-01-17 11:00:00,1.302063,-2.618927,4.4603214,100726.25,,0.0,6.5,80.0
2026-01-17 12:00:00,1.3288879,-2.359192,4.3803253,100791.06,,0.0,6.5,80.0
2026-01-17 13:00:00,1.6305542,-2.2765045,4.0725365,100859.25,,0.0,6.5,80.0
2026-01-17 14:00:00,1.6092834,-2.2075348,3.9034815,100936.75,,0.0,6.5,80.0
2026-01-17 15:00:00,0.8950348,-2.1875458,4.09061,101047.625,,0.0,6.5,80.0
2026-01-17 16:00:00,0.014007568,-2.0874176,4.51104,101118.375,,0.0,6.5,80.0
2026-01-17 17:00:00,-0.763504,-1.8720856,4.6736765,101125.56,,0.0,6.5,80.0
2026-01-17 18:00:00,-1.1217957,-1.4075928,4.6326504,101133.44,,9.536743e-07,6.5,80.0
2026-01-17 19:00:00,-0.83699036,-1.1061707,2.9088025,101103.44,,5.722046e-06,6.5,80.0
2026-01-17 20:00:00,-0.52349854,-0.7411499,2.52381,101057.19,,4.339218e-05,6.5,80.0
2026-01-17 21:00:00,-0.26306152,-0.66674805,2.6136668,101001.06,,8.34465e-05,6.5,80.0
2026-01-17 22:00:00,-0.09931946,-0.4953003,2.9677482,100961.31,,0.00014305115,6.5,80.0
2026-01-17 23:00:00,-0.097457886,-0.24127197,3.031381,100981.5,,0.00014448166,6.5,80.0
2026-01-18 00:00:00,0.10676575,-0.26309204,3.0378213,101009.25,,5.6266785e-05,6.5,80.0
2026-01-18 01:00:00,0.09643555,-0.5658722,3.5263152,101087.625,,3.5762787e-05,6.5,80.0
2026-01-18 02:00:00,0.020141602,-0.98373413,4.4002676,101160.25,,1.2397766e-05,6.5,80.0
2026-01-18 03:00:00,0.20495605,-0.5948334,4.570291,101210.625,,2.861023e-06,6.5,80.0
2026-01-18 04:00:00,0.53796387,-0.44532776,4.66042,101226.0,,1.9073486e-06,6.5,80.0
2026-01-18 05:00:00,0.9306183,-1.0352631,4.463765,101171.0,,6.67572e-06,6.5,80.0
2026-01-18 06:00:00,1.145401,-1.3913116,4.676428,101099.875,,1.4305115e-06,6.5,80.0
2026-01-18 07:00:00,1.428482,-1.3192291,4.180427,100990.125,,0.0,6.5,80.0
2026-01-18 08:00:00,1.908905,-1.2294617,4.526809,100872.875,,0.0,6.5,80.0
2026-01-18 09:00:00,2.5551605,-1.3947754,5.309033,100825.56,,0.0,6.5,80.0
2026-01-18 10:00:00,3.4400177,-2.1455688,6.1470523,100741.0,,0.0,6.5,80.0
2026-01-18 11:00:00,3.0140686,-2.788803,6.6781,100744.0,,0.0,6.5,80.0
2026-01-18 12:00:00,2.4102936,-2.5988922,6.660279,100799.94,,0.0,6.5,80.0
2026-01-18 13:00:00,2.361847,-2.471466,5.7312183,100875.0,,0.0,6.5,80.0
2026-01-18 14:00:00,2.4187012,-2.1842346,5.2556515,100989.44,,0.0,6.5,80.0
2026-01-18 15:00:00,2.0953064,-1.6762238,4.7713366,101093.25,,0.0,6.5,80.0
2026-01-18 16:00:00,1.3064117,-1.1016846,4.227623,101225.25,,0.0,6.5,80.0
2026-01-18 17:00:00,0.61535645,-0.7141266,3.5152655,101245.625,,0.0,6.5,80.0
2026-01-18 18:00:00,0.062042236,-0.59399414,3.3757312,101246.81,,9.536743e-07,6.5,80.0
2026-01-18 19:00:00,-0.3644867,-0.81918335,3.125543,101205.19,,1.4305115e-06,6.5,80.0
2026-01-18 20:00:00,-0.6882324,-0.8710785,3.006855,101129.375,,4.7683716e-07,6.5,80.0
2026-01-18 21:00:00,-0.7595062,-0.6207428,2.8958364,101067.06,,0.0,6.5,80.0
2026-01-18 22:00:00,-0.3656311,-1.4789581,2.6723316,101016.69,,0.0,6.5,80.0
2026-01-18 23:00:00,-0.6161499,-1.3262634,2.4487908,101046.125,,0.0,6.5,80.0
2026-01-19 00:00:00,-0.88386536,-1.4091034,2.5237706,101075.94,,1.9073486e-06,6.5,80.0
2026-01-19 01:00:00,-0.78627014,-1.6172943,2.836965,101165.81,,3.33786e-06,6.5,80.0
2026-01-19 02:00:00,-0.7330017,-1.9925079,3.7407281,101250.81,,8.106232e-06,6.5,80.0
2026-01-19 03:00:00,-0.6308899,-2.0200195,4.2870474,101356.625,,5.5789948e-05,6.5,80.0
2026-01-19 04:00:00,-0.34425354,-2.19458,4.6785445,101374.94,,2.0503998e-05,6.5,80.0
2026-01-19 05:00:00,0.19949341,-2.577835,5.216708,101296.125,,1.4305115e-06,6.5,80.0
2026-01-19 06:00:00,0.8937988,-3.070465,5.857246,101247.81,,0.0,6.5,80.0
2026-01-19 07:00:00,1.621994,-3.4043884,6.398881,101133.06,,0.0,6.5,80.0
2026-01-19 08:00:00,2.1692047,-3.554184,6.8583536,101038.125,,0.0,6.5,80.0
2026-01-19 09:00:00,2.6550446,-3.7019043,7.3682394,100932.31,,0.0,6.5,80.0
2026-01-19 10:00:00,3.1658936,-4.3119965,8.0276165,100800.81,,0.0,6.5,80.0
2026-01-19 11:00:00,2.9181213,-4.4733734,8.398487,100835.81,,0.0,6.5,80.0
2026-01-19 12:00:00,2.6006775,-4.140167,8.14467,100906.0,,0.0,6.5,80.0
2026-01-19 13:00:00,2.6415253,-4.325363,7.3172827,100998.06,,0.0,6.5,80.0
2026-01-19 14:00:00,2.7038116,-4.6470184,7.7032447,101087.44,,0.0,6.5,80.0
2026-01-19 15:00:00,2.0797272,-4.42572,7.689733,101189.94,,0.0,6.5,80.0
2026-01-19 16:00:00,1.3199921,-4.25177,7.06431,101249.69,,0.0,6.5,80.0
2026-01-19 17:00:00,0.17758179,-3.83638,5.9298234,101255.625,,0.0,6.5,80.0
2026-01-19 18:00:00,-0.71128845,-3.0484009,5.401138,101227.375,,0.0,6.5,80.0
2026-01-19 19:00:00,-1.466629,-2.4648743,4.888971,101188.125,,0.0,6.5,80.0
2026-01-19 20:00:00,-1.671463,-1.644165,4.777485,101135.75,,0.0,6.5,80.0
2026-01-19 21:00:00,-1.4194336,-1.068573,4.1657786,101058.31,,0.0,6.5,80.0
2026-01-19 22:00:00,-1.2682953,-1.753067,3.2390132,100995.56,,0.0,6.5,80.0
2026-01-19 23:00:00,-1.3686371,-1.7453766,2.696862,101013.875,,1.4305115e-06,6.5,80.0
2026-01-20 00:00:00,-1.1019745,-1.5474548,3.3526945,101077.25,,9.536743e-07,6.5,80.0
2026-01-20 01:00:00,-0.7154999,-1.6185913,3.728307,101172.31,,4.7683716e-07,6.5,80.0
2026-01-20 02:00:00,-0.2414093,-1.8940277,4.415664,101242.81,,0.0,6.5,80.0
2026-01-20 03:00:00,0.1972351,-2.014511,4.716314,101307.75,,4.7683716e-07,6.5,80.0
2026-01-20 04:00:00,0.46635437,-2.2968597,4.7802997,101335.25,,0.0,6.5,80.0
2026-01-20 05:00:00,0.8341217,-2.6473846,4.9851894,101267.125,,0.0,6.5,80.0
2026-01-20 06:00:00,1.1184387,-3.0874176,5.366355,101193.5,,0.0,6.5,80.0
2026-01-20 07:00:00,1.447403,-3.460907,6.3878937,101086.625,,0.0,6.5,80.0
2026-01-20 08:00:00,1.8725128,-3.777649,6.8651342,100965.0,,0.0,6.5,80.0
2026-01-20 09:00:00,2.3435364,-4.0435333,7.3974175,100869.0,,0.0,6.5,80.0
2026-01-20 10:00:00,2.1685333,-4.1163635,7.702685,100781.125,,0.0,6.5,80.0
2026-01-20 11:00:00,1.7866058,-3.6387024,7.4898157,100777.375,,0.0,6.5,80.0
2026-01-20 12:00:00,1.6093903,-2.6079712,6.7283797,100852.5,,0.0,6.5,80.0
2026-01-20 13:00:00,1.9221344,-2.2552643,5.680168,100937.56,,0.0,6.5,80.0
2026-01-20 14:00:00,1.2592926,-1.89534,5.432096,101025.625,,0.0,6.5,80.0
2026-01-20 15:00:00,-0.033432007,-1.2133179,4.9509974,101154.125,,0.0,6.5,80.0
2026-01-20 16:00:00,-0.75175476,-0.5280609,4.8554773,101220.5,,0.0,6.5,80.0
2026-01-20 17:00:00,-1.2394409,0.17593384,4.4577765,101234.5,,9.536743e-07,6.5,80.0
2026-01-20 18:00:00,-1.6915436,0.87905884,3.9283624,101224.25,,1.4305115e-06,6.5,80.0
2026-01-20 19:00:00,-1.9824219,1.1322632,4.036905,101204.94,,1.4305115e-06,6.5,80.0
2026-01-20 20:00:00,-1.5982361,0.8995514,3.930474,101143.75,,9.536743e-07,6.5,80.0
2026-01-20 21:00:00,-1.1340942,0.63371277,3.704887,101108.06,,0.0,6.5,80.0
2026-01-20 22:00:00,-0.90101624,0.9942627,3.4422836,101054.75,,4.7683716e-06,6.5,80.0
2026-01-20 23:00:00,-0.53367615,0.7462921,3.5398602,101074.44,,1.04904175e-05,6.5,80.0
2026-01-21 00:00:00,-0.39535522,-0.065216064,3.7243307,101117.81,,3.33786e-05,6.5,80.0
2026-01-21 01:00:00,-0.39956665,-1.4433899,4.0462265,101216.625,,2.670288e-05,6.5,80.0
2026-01-21 02:00:00,-0.4212494,-2.723816,5.5136766,101289.56,,2.4795532e-05,6.5,80.0
2026-01-21 03:00:00,-0.39282227,-3.5778046,6.3172307,101341.06,,1.1444092e-05,6.5,80.0
2026-01-21 04:00:00,-0.07319641,-4.298416,6.8303185,101404.625,,0.0,6.5,80.0
2026-01-21 05:00:00,0.34501648,-4.6332397,7.2700853,101340.625,,0.0,6.5,80.0
2026-01-21 06:00:00,0.5988312,-4.803604,7.7997174,101269.375,,0.0,6.5,80.0
2026-01-21 07:00:00,0.73332214,-4.747162,8.017089,101194.44,,0.0,6.5,80.0
2026-01-21 08:00:00,0.8822937,-4.7593384,7.789534,101037.5,,0.0,6.5,80.0
2026-01-21 09:00:00,0.9782715,-4.743042,7.760068,100933.0,,0.0,6.5,80.0
2026-01-21 10:00:00,1.4083405,-4.5604706,7.5813494,100852.625,,0.0,6.5,80.0
2026-01-21 11:00:00,0.9584503,-4.2737274,7.0432644,100808.0,,0.0,6.5,80.0
2026-01-21 12:00:00,0.85006714,-3.711441,6.6253757,100882.5,,0.0,6.5,80.0
2026-01-21 13:00:00,0.8708191,-4.066498,6.0873404,100962.625,,0.0,6.5,80.0
2026-01-21 14:00:00,0.35394287,-4.2918396,6.3051147,101047.375,,0.0,6.5,80.0
2026-01-21 15:00:00,-0.38386536,-3.9861908,6.355633,101145.19,,0.0,6.5,80.0
2026-01-21 16:00:00,-0.89897156,-3.29924,6.161459,101227.31,,0.0,6.5,80.0
2026-01-21 17:00:00,-1.1399078,-2.6577606,5.6802573,101252.0,,0.0,6.5,80.0
2026-01-21 18:00:00,-1.2618256,-2.0889282,5.004723,101276.06,,0.0,6.5,80.0
2026-01-21 19:00:00,-1.3429108,-1.6912842,3.3869367,101218.31,,0.0,6.5,80.0
2026-01-21 20:00:00,-1.2773743,-1.6152496,3.2905266,101182.25,,0.0,6.5,80.0
2026-01-21 21:00:00,-0.946579,-1.6204224,3.206163,101122.31,,0.0,6.5,80.0
2026-01-21 22:00:00,-0.6323242,-1.2526398,3.039585,101063.75,,0.0,6.5,80.0
2026-01-21 23:00:00,-0.15563965,-0.5145569,3.07136,101105.0,,4.7683716e-06,6.5,80.0
2026-01-22 00:00:00,0.44314575,-0.87968445,3.5041928,101171.81,,8.106232e-06,6.5,80.0
2026-01-22 01:00:00,0.85658264,-1.5606384,3.847615,101263.0,,6.67572e-06,6.5,80.0
2026-01-22 02:00:00,0.9175415,-2.4008331,4.5160017,101362.0,,6.67572e-06,6.5,80.0
2026-01-22 03:00:00,0.7667389,-2.7111816,5.037125,101444.19,,0.0,6.5,80.0
2026-01-22 04:00:00,0.75009155,-2.7475433,5.096801,101486.06,,0.0,6.5,80.0
2026-01-22 05:00:00,0.8771057,-2.5554047,5.150676,101448.875,,0.0,6.5,80.0
2026-01-22 06:00:00,0.6865845,-2.4289856,5.1109157,101381.56,,0.0,6.5,80.0
2026-01-22 07:00:00,0.67497253,-2.0373535,4.819614,101297.125,,0.0,6.5,80.0
2026-01-22 08:00:00,0.909317,-1.3237305,4.2048736,101176.69,,0.0,6.5,80.0
2026-01-22 09:00:00,1.4722137,-0.4570465,3.2023213,101109.81,,0.0,6.5,80.0
2026-01-22 10:00:00,1.798706,-0.9144592,3.825074,101022.56,,0.0,6.5,80.0
2026-01-22 11:00:00,1.5262146,-0.5840759,4.2765055,100994.56,,0.0,6.5,80.0
2026-01-22 12:00:00,1.4011078,0.3534088,4.520948,101052.44,,0.0,6.5,80.0
2026-01-22 13:00:00,1.7063904,0.89697266,4.5131392,101088.19,,0.0,6.5,80.0
2026-01-22 14:00:00,1.6729431,0.4819641,4.312797,101156.94,,0.0,6.5,80.0
2026-01-22 15:00:00,1.1760559,0.12528992,4.0878577,101269.375,,0.0,6.5,80.0
2026-01-22 16:00:00,0.5196228,-0.23661804,3.7272208,101319.0,,0.0,6.5,80.0
2026-01-22 17:00:00,-0.22981262,-0.6896057,3.2673154,101315.75,,0.0,6.5,80.0
2026-01-22 18:00:00,-0.8270874,-1.1577301,3.067024,101333.69,,0.0,6.5,80.0
2026-01-22 19:00:00,-1.0262146,-1.5721588,3.1551924,101282.44,,0.0,6.5,80.0
2026-01-22 20:00:00,-1.010086,-2.056137,3.3113067,101237.56,,0.0,6.5,80.0
2026-01-22 21:00:00,-1.0585022,-2.7356873,3.7380033,101187.125,,0.0,6.5,80.0
2026-01-22 22:00:00,-0.9153137,-1.7245483,4.289661,101161.81,,0.0,6.5,80.0
2026-01-22 23:00:00,-0.79229736,-1.2976379,4.424871,101202.0,,0.0,6.5,80.0
2026-01-23 00:00:00,-0.5622101,-1.184906,4.371519,101288.94,,4.7683716e-07,6.5,80.0
2026-01-23 01:00:00,-0.29071045,-1.3717346,4.4446816,101358.81,,4.7683716e-07,6.5,80.0
2026-01-23 02:00:00,-0.3047943,-1.7976837,4.7574353,101424.56,,1.4305115e-06,6.5,80.0
2026-01-23 03:00:00,-0.6539917,-1.8619843,5.2562547,101523.44,,9.536743e-07,6.5,80.0
2026-01-23 04:00:00,-0.5994415,-1.6790619,5.4432817,101539.75,,2.861023e-06,6.5,80.0
2026-01-23 05:00:00,-0.14395142,-1.5162659,5.3860035,101539.0,,0.0,6.5,80.0
